filename,duration,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,mfcc_mu_1,mfcc_mu_2,mfcc_mu_3,mfcc_mu_4,mfcc_mu_5,mfcc_mu_6,mfcc_mu_7,mfcc_mu_8,mfcc_mu_9,mfcc_mu_10,mfcc_mu_11,mfcc_mu_12,mfcc_mu_13,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,logmel_mu_band_1,logmel_mu_band_2,logmel_mu_band_3,logmel_mu_band_4,logmel_mu_band_5,logmel_mu_band_6,logmel_mu_band_7,logmel_mu_band_8,logmel_mu_band_9,logmel_mu_band_10,logmel_mu_band_11,logmel_mu_band_12,logmel_mu_band_13,logmel_mu_band_14,logmel_mu_band_15,logmel_mu_band_16,logmel_mu_band_17,logmel_mu_band_18,logmel_mu_band_19,logmel_mu_band_20,logmel_mu_band_21,logmel_mu_band_22,logmel_mu_band_23,logmel_mu_band_24,logmel_mu_band_25,logmel_mu_band_26,logmel_mu_band_27,logmel_mu_band_28,logmel_mu_band_29,logmel_mu_band_30,logmel_mu_band_31,logmel_mu_band_32,logmel_mu_band_33,logmel_mu_band_34,logmel_mu_band_35,logmel_mu_band_36,logmel_mu_band_37,logmel_mu_band_38,logmel_mu_band_39,logmel_mu_band_40,logmel_mu_band_41,logmel_mu_band_42,logmel_mu_band_43,logmel_mu_band_44,logmel_mu_band_45,logmel_mu_band_46,logmel_mu_band_47,logmel_mu_band_48,logmel_mu_band_49,logmel_mu_band_50,logmel_mu_band_51,logmel_mu_band_52,logmel_mu_band_53,logmel_mu_band_54,logmel_mu_band_55,logmel_mu_band_56,logmel_mu_band_57,logmel_mu_band_58,logmel_mu_band_59,logmel_mu_band_60,logmel_mu_band_61,logmel_mu_band_62,logmel_mu_band_63,logmel_mu_band_64,logmel_std_band_1,logmel_std_band_2,logmel_std_band_3,logmel_std_band_4,logmel_std_band_5,logmel_std_band_6,logmel_std_band_7,logmel_std_band_8,logmel_std_band_9,logmel_std_band_10,logmel_std_band_11,logmel_std_band_12,logmel_std_band_13,logmel_std_band_14,logmel_std_band_15,logmel_std_band_16,logmel_std_band_17,logmel_std_band_18,logmel_std_band_19,logmel_std_band_20,logmel_std_band_21,logmel_std_band_22,logmel_std_band_23,logmel_std_band_24,logmel_std_band_25,logmel_std_band_26,logmel_std_band_27,logmel_std_band_28,logmel_std_band_29,logmel_std_band_30,logmel_std_band_31,logmel_std_band_32,logmel_std_band_33,logmel_std_band_34,logmel_std_band_35,logmel_std_band_36,logmel_std_band_37,logmel_std_band_38,logmel_std_band_39,logmel_std_band_40,logmel_std_band_41,logmel_std_band_42,logmel_std_band_43,logmel_std_band_44,logmel_std_band_45,logmel_std_band_46,logmel_std_band_47,logmel_std_band_48,logmel_std_band_49,logmel_std_band_50,logmel_std_band_51,logmel_std_band_52,logmel_std_band_53,logmel_std_band_54,logmel_std_band_55,logmel_std_band_56,logmel_std_band_57,logmel_std_band_58,logmel_std_band_59,logmel_std_band_60,logmel_std_band_61,logmel_std_band_62,logmel_std_band_63,logmel_std_band_64,label
00000000.wav,10,0.004371706,0.000718459,0.030714769,0.007767878,1197.013306,74.04297559,1615.998707,50.5504796,2448.251608,205.5507031,-27.59997805,0.096509756,-1.339649093,-1.38857167,-0.970235589,0.008973671,0.343503389,0.366701539,0.017751737,-0.309222052,0.314358888,0.767136947,0.546386876,0.330908799,0.248058298,0.224922623,0.263709107,0.225354169,0.298759551,0.357169824,0.216899736,0.197637348,0.244568483,0.154121594,0.191407292,0.177769857,-7.62997094,-6.771220855,-6.959277274,-7.385625199,-7.249322739,-7.541634272,-7.712703819,-7.927294465,-8.01727262,-8.052750531,-8.181744784,-8.029709675,-7.740346837,-7.813863998,-8.058948365,-7.967455371,-8.500296746,-8.512186711,-8.679491341,-8.89935646,-8.769617283,-7.782234688,-8.031512156,-9.097506946,-8.945554891,-9.006591727,-9.278537972,-9.301050461,-9.195064892,-9.456846692,-9.510687667,-9.563313639,-9.522244714,-9.348089889,-9.624662212,-9.778843135,-9.822357622,-9.858975299,-9.904458792,-10.02837595,-10.08019306,-10.1234828,-10.17508984,-10.24322578,-10.26698133,-10.33116961,-10.38428284,-10.34479003,-10.43870667,-10.51432852,-10.52723611,-10.52958572,-10.64014699,-10.74137073,-10.76968209,-10.80999517,-10.90270267,-11.00098195,-10.92670106,-10.84615024,-11.04862659,-11.08770119,-10.98010559,-11.23303004,0.266141083,0.433559899,0.404504379,0.430907372,0.369503693,0.277864877,0.336491697,0.333585788,0.304302285,0.315829404,0.324455521,0.343366015,0.296923022,0.299368467,0.261416629,0.345019395,0.235663395,0.275351584,0.259846333,0.249107567,0.242729055,0.372945383,0.353017756,0.232826387,0.244389432,0.247375293,0.222551284,0.220455347,0.261916752,0.206851239,0.213670203,0.213180354,0.203008881,0.234422117,0.195911687,0.184201008,0.192977862,0.178436166,0.19692306,0.182393536,0.181827826,0.161809154,0.171932387,0.161829642,0.159089802,0.158573351,0.147613979,0.156423736,0.142028304,0.150184687,0.138157636,0.146433591,0.145309409,0.142740592,0.136708977,0.139575527,0.134813171,0.136400116,0.131229551,0.133842128,0.12285544,0.111998346,0.125439191,0.121868366,1
00000001.wav,10,0.004295154,0.00060827,0.029736641,0.006636084,1132.557089,65.88205837,1523.917972,47.06691003,2234.927653,152.1710817,-27.92503651,0.722480849,-1.940540182,-1.293207054,-0.821988451,0.066158903,0.111914235,-0.026838755,-0.072034051,0.166984319,0.935642491,0.592170447,-0.309165111,0.337004515,0.263430368,0.24856266,0.228856628,0.193551671,0.311773647,0.254453049,0.204077001,0.231449225,0.194291926,0.19536813,0.196873698,0.149747724,-7.592735718,-6.732705842,-6.919667408,-7.443856597,-7.395043373,-7.598308413,-7.690849941,-7.911568907,-7.977223085,-7.984218893,-8.046255848,-8.000376193,-7.783598202,-7.892416362,-7.904078003,-8.319618006,-8.234568493,-7.955721632,-8.715554952,-8.799333615,-8.764081376,-8.838425399,-9.025088464,-8.321039105,-7.974378339,-9.019647493,-9.312788599,-9.016477333,-9.231546458,-9.517649358,-9.406516475,-9.445971541,-9.623976389,-9.620725379,-9.649127394,-9.724357206,-9.477102525,-9.803279586,-9.989880499,-10.09757968,-10.11033436,-10.17596125,-10.21758028,-10.27079885,-10.29335594,-10.38623357,-10.47018968,-10.43819467,-10.51701605,-10.59530519,-10.62036215,-10.65556557,-10.79206812,-10.87916973,-10.90546304,-10.9261135,-11.06100338,-11.18162666,-11.12718858,-11.08003239,-11.16212869,-11.22033616,-11.18184797,-11.42129158,0.284585769,0.397302722,0.360678904,0.378054209,0.419704735,0.312237242,0.308649623,0.311230633,0.304854622,0.33683321,0.300889832,0.323747986,0.299263107,0.280164767,0.316743475,0.275097534,0.263109824,0.351098149,0.251054118,0.257445354,0.261535511,0.260611391,0.251478252,0.300661657,0.336716116,0.211000587,0.227217805,0.278148894,0.217343166,0.216802639,0.210429601,0.215684622,0.204787335,0.200018196,0.190386067,0.18922253,0.228675593,0.184248416,0.180870575,0.171916145,0.169250008,0.161431648,0.171795899,0.162564444,0.156386013,0.171432071,0.146818842,0.147530204,0.148818387,0.140278222,0.155738955,0.145240202,0.143849738,0.14356557,0.129516897,0.129601589,0.130680603,0.1302614,0.13323016,0.122422902,0.124902151,0.127433461,0.138881632,0.114711256,1
00000002.wav,10,0.004615283,0.000788594,0.02520126,0.00688199,1078.850088,85.26525298,1446.352462,72.68870386,2290.946543,230.1316618,-28.23250408,0.649448636,-2.294573046,0.419232471,-0.849825464,0.406832238,-0.269598476,-0.186662133,-0.10521508,0.363801944,0.601159185,0.561524084,-0.068418012,0.445541221,0.457320612,0.296980054,0.226195525,0.255717266,0.24199357,0.208446451,0.193349574,0.160329713,0.177960997,0.160491103,0.150441686,0.164737212,-7.271639746,-6.632293278,-6.836158752,-7.308096882,-7.252864334,-7.558045923,-7.725086195,-7.889789543,-7.862070737,-7.892639418,-8.01764097,-7.977354744,-7.861557579,-7.961705517,-8.119940577,-8.445328598,-8.514512432,-8.524356152,-8.757450184,-8.873031555,-8.756316704,-8.822633532,-8.868194699,-8.901687933,-8.655208322,-8.600090624,-8.888377749,-9.087154638,-9.257665762,-9.297929773,-9.401300991,-9.490831884,-9.383983771,-9.447925659,-9.618862898,-9.65226237,-9.691988281,-9.754424005,-9.733369999,-9.907977175,-9.900807651,-10.02320393,-10.02154726,-10.11221916,-10.14811685,-10.18561737,-10.24695736,-10.28072242,-10.30544144,-10.50809778,-10.57319868,-10.6858189,-10.79470223,-10.87344267,-10.91362872,-10.97694952,-11.1442704,-11.24456788,-11.33309213,-11.47413445,-11.50025643,-11.54726558,-11.59552211,-11.76276197,0.252162896,0.451271531,0.415815353,0.3639909,0.346069055,0.302009113,0.327196711,0.323994587,0.319309211,0.30371235,0.282408461,0.297845339,0.319144601,0.29816488,0.321666246,0.264935195,0.276575858,0.278840801,0.269572111,0.240426633,0.25432072,0.249443002,0.227708102,0.233975682,0.227223157,0.218186346,0.210448319,0.229874563,0.212003567,0.225616411,0.220405132,0.218125861,0.227737973,0.217856919,0.197981196,0.185893776,0.193855212,0.176817724,0.186863134,0.169032728,0.195589538,0.164412022,0.178493312,0.161897183,0.173384465,0.161879049,0.155411472,0.160203389,0.153569997,0.161916499,0.148697699,0.158879501,0.169711293,0.174429482,0.178553731,0.172095257,0.16772264,0.253423325,0.302758788,0.189700353,0.16930056,0.166448774,0.166521831,0.176243164,1
00000003.wav,10,0.004289341,0.000556081,0.031060635,0.005720486,1230.825055,80.00335183,1687.067701,54.53952107,2722.467846,229.7500537,-27.38857865,-0.451791922,-0.561009586,-0.704255887,-1.286549437,-1.044866631,-0.222257982,-0.271454502,0.393705818,0.746992072,0.362987302,0.063645309,-0.291708691,0.317847798,0.281826234,0.229227232,0.206920792,0.222961846,0.266577675,0.173545521,0.178370688,0.213327695,0.205784254,0.132423243,0.129750873,0.172708926,-7.327303746,-6.959982554,-7.150511762,-7.201374318,-7.258591067,-7.723147977,-7.734678575,-7.542480099,-7.791089096,-7.947898689,-8.071679038,-7.977680971,-7.842205139,-7.902269347,-7.585887457,-7.415474508,-8.424814946,-8.53382804,-8.80649929,-8.994109675,-8.70885088,-8.843207152,-8.973401058,-9.107554901,-8.834835522,-8.985674094,-9.282818725,-9.290837688,-9.309647157,-9.453099939,-9.477561431,-9.560837201,-9.601157545,-9.602209546,-9.693333435,-9.754883552,-9.803073091,-9.87996228,-9.945707915,-10.00880389,-9.988612953,-9.899293496,-9.806154893,-9.906451122,-10.08040467,-10.23499554,-10.35991217,-10.31523442,-10.38642326,-10.46337008,-10.49157099,-10.43440583,-10.61196053,-10.7437398,-10.79732618,-10.76366871,-10.77530487,-10.80888375,-10.75391939,-10.6986943,-10.90193168,-10.97299351,-10.84316762,-11.06531468,0.181184766,0.40988564,0.372225337,0.355587682,0.360219904,0.303511635,0.278212297,0.329125321,0.29684946,0.32711033,0.300209384,0.315743191,0.328183763,0.251614777,0.289718679,0.40982831,0.25854121,0.272947132,0.259428361,0.238906453,0.298273871,0.231355339,0.246661002,0.234970515,0.261678045,0.246737042,0.205784906,0.222729701,0.202280973,0.201468357,0.216359182,0.201003421,0.220411636,0.189669794,0.195657371,0.188433145,0.194249943,0.181276538,0.191331417,0.173877693,0.172899098,0.207285388,0.197487304,0.173187163,0.167543206,0.149807502,0.151825578,0.165590521,0.141742086,0.145528287,0.14567765,0.147188565,0.142478569,0.135578257,0.132332592,0.144331736,0.137289874,0.135694764,0.133788201,0.126103228,0.110266073,0.114920494,0.123758353,0.138996746,1
00000004.wav,10,0.004407311,0.000637231,0.024138622,0.005746869,1015.64051,70.92510172,1401.765979,61.66845977,2118.92082,187.8020141,-29.12638962,1.154397982,-2.100832016,0.487004253,-1.018883355,0.196262608,-0.542823384,-0.016745128,0.030121475,0.2546983,0.170778733,0.292186542,0.074591821,0.610007996,0.367994813,0.431982012,0.211552762,0.214856205,0.225221695,0.20269257,0.191134053,0.165235576,0.175859791,0.144971915,0.127991283,0.129005331,-7.140181872,-6.702494995,-6.893242235,-7.348505757,-7.29295672,-7.621419715,-7.740422304,-7.780820638,-7.686672234,-7.857282186,-8.04609299,-7.993872245,-7.910705151,-8.00933382,-8.112732731,-8.411218571,-8.520068099,-8.549495135,-8.672064258,-8.754676971,-8.737857405,-8.831797143,-8.894848015,-8.983754485,-8.94551069,-9.074431593,-9.170247412,-9.192044261,-9.209975568,-9.287588753,-9.384649887,-9.492376621,-9.514756084,-9.56421556,-9.678100525,-9.731244531,-9.755091311,-9.838030619,-9.915406682,-9.993744209,-10.07405909,-10.12432949,-10.14633134,-10.20640552,-10.22399315,-10.3355028,-10.39515369,-10.37114865,-10.47479973,-10.60242367,-10.64695636,-10.76259531,-10.9021434,-10.9797319,-11.00658588,-11.03688565,-11.19594112,-11.37741661,-11.51056822,-11.5886689,-11.63885854,-11.71323331,-11.73658336,-11.90256156,0.295282761,0.370588364,0.347629758,0.349276231,0.356593427,0.322302514,0.350759037,0.346146538,0.349369832,0.319022471,0.278787059,0.295295965,0.307422714,0.29984642,0.284775414,0.274650875,0.282466273,0.269403001,0.248068331,0.261215007,0.255743343,0.250590154,0.265104996,0.237194499,0.241458659,0.236774985,0.270521107,0.291548594,0.299562908,0.266489932,0.243827168,0.235728904,0.224591317,0.219040055,0.204874117,0.207682937,0.193088981,0.188080432,0.187435751,0.191777662,0.177565798,0.173789349,0.166143171,0.172412381,0.16847697,0.163675304,0.199089496,0.184685283,0.159823075,0.156113066,0.150807854,0.150789614,0.148632068,0.153124753,0.160398557,0.20126865,0.211255079,0.172539071,0.154045908,0.145946036,0.14496486,0.156925971,0.192189245,0.184692496,1
00000005.wav,10,0.004078216,0.000515527,0.032376803,0.006528735,1117.039127,65.51432801,1509.774337,48.61216026,2210.811897,153.4674873,-28.18021364,0.795317715,-1.97608453,-1.373517042,-1.192700534,-0.223932886,-0.031008329,0.02176078,-0.024135698,0.108008907,0.838324995,0.479880194,-0.320572102,0.370858345,0.285547423,0.273487469,0.237668565,0.267757116,0.301620704,0.240397073,0.207620477,0.213446434,0.132869982,0.189798127,0.184341078,0.138196464,-7.257167312,-6.915850086,-7.125582192,-7.438598431,-7.387237768,-7.697677634,-7.810201813,-7.879612561,-7.848642066,-7.991041796,-8.093565401,-7.962402821,-7.730415387,-7.904465616,-7.83434418,-8.266676876,-8.163055613,-7.799233303,-8.807670767,-8.889387451,-8.760497708,-8.888061636,-9.02771223,-8.349198575,-8.050517329,-9.002462473,-9.321657703,-9.195616076,-9.336723097,-9.538407801,-9.432332114,-9.444314574,-9.626540881,-9.62392944,-9.711555496,-9.735249118,-9.531635717,-9.832135673,-9.97546031,-10.07433521,-10.11003593,-10.20941513,-10.24123429,-10.28572206,-10.32200184,-10.38271795,-10.47809467,-10.45389742,-10.53567136,-10.63202683,-10.64969827,-10.65950623,-10.75445984,-10.91050464,-10.93166386,-10.94836502,-11.13829018,-11.25450558,-11.19467517,-11.06948278,-11.21308207,-11.29183465,-11.25209098,-11.39075887,0.15610932,0.383049718,0.367898243,0.391819357,0.430873188,0.298256561,0.298789252,0.326661793,0.304318561,0.311861493,0.320853721,0.302020963,0.327900578,0.257443949,0.331615963,0.278700638,0.257144495,0.318896414,0.25077724,0.243649751,0.272387197,0.23178344,0.248220856,0.313228364,0.336876661,0.225863174,0.217934455,0.244439799,0.218514696,0.216370799,0.229853124,0.239893855,0.205644345,0.209301782,0.188957269,0.180797703,0.211123711,0.190631863,0.182806366,0.179728644,0.171019392,0.156727014,0.178251662,0.156270512,0.16290056,0.159601362,0.146123519,0.166226337,0.14691481,0.148946609,0.154500733,0.151633447,0.140004765,0.128844954,0.127738217,0.130683718,0.127629531,0.123592168,0.145088059,0.139676102,0.125849368,0.118452421,0.123208951,0.10868815,1
00000006.wav,10,0.004439289,0.000640584,0.024892954,0.007224464,998.7010921,79.03125306,1405.475081,73.23710392,2043.810289,202.6029181,-29.27970141,1.320836933,-1.686740078,0.265879076,-0.995372614,-0.069368326,-0.714176514,-0.322548892,0.110069894,0.385373235,0.238967788,0.314007254,-0.062965017,0.494620976,0.550239306,0.378938534,0.332072779,0.249050673,0.250783724,0.196780452,0.175653311,0.171166682,0.206611173,0.221335487,0.249660232,0.196479797,-7.185304816,-6.763574167,-7.040264903,-7.271083171,-7.166554702,-7.63368434,-7.742530224,-7.799195363,-7.548642572,-7.871513554,-8.09563268,-7.878902706,-7.694050702,-7.92359036,-8.023570033,-8.337031405,-8.520440382,-8.48554058,-8.791498778,-8.925894619,-8.778936352,-8.873801999,-9.035525309,-9.079411928,-8.937526664,-9.080796893,-9.277063119,-9.119395864,-9.167025489,-9.399097292,-9.366234957,-9.495941934,-9.590930521,-9.629748538,-9.755635573,-9.815145777,-9.8245191,-9.918306853,-9.975498011,-10.08432028,-10.16867027,-10.22229642,-10.21628044,-10.24525862,-10.24220756,-10.37189054,-10.47755638,-10.4069654,-10.51253508,-10.63322039,-10.69596797,-10.80977208,-10.92904142,-11.0657306,-11.06788821,-11.09295617,-11.25382096,-11.32368056,-11.38686644,-11.59994614,-11.61496019,-11.66917368,-11.64985318,-11.78137259,0.321001847,0.408935984,0.403370823,0.378274013,0.378752694,0.286556953,0.308649938,0.324113074,0.354235717,0.285061404,0.290233091,0.283243267,0.2815075,0.298219124,0.294982506,0.304078069,0.29801729,0.278565536,0.260251933,0.220306608,0.2591742,0.23984128,0.25737665,0.242439073,0.239960457,0.233633066,0.229865199,0.2046372,0.198281912,0.195002401,0.205194851,0.195930475,0.19413466,0.210353791,0.195494541,0.200038358,0.193982012,0.186769952,0.190981202,0.172199454,0.173354322,0.174524501,0.170510218,0.172174714,0.171219702,0.159145435,0.151250351,0.154978099,0.153243344,0.156064874,0.15061696,0.147907974,0.147238709,0.140106312,0.139770677,0.141040909,0.127200569,0.439675714,0.510796255,0.123502179,0.127576573,0.114985384,0.132180181,0.128147708,1
00000007.wav,10,0.004349522,0.000575613,0.023686336,0.00688399,977.5519679,76.07449987,1398.025256,69.50407766,2011.30426,201.3144703,-29.71357398,1.372495008,-1.533591748,0.473464532,-0.965428107,-0.023806353,-0.678519259,-0.253749708,0.086831604,0.239969729,0.120070551,0.283539912,-0.07338394,0.58626993,0.50836819,0.388330036,0.300773818,0.261070349,0.230690774,0.209512843,0.164319364,0.149820074,0.189376204,0.24471237,0.209536813,0.231118871,-7.222586054,-6.744044391,-6.966804621,-7.318437158,-7.25256559,-7.527557666,-7.564048383,-7.783532405,-7.595240571,-7.855028507,-8.007269544,-7.934232914,-7.881866137,-7.955141106,-8.120255916,-8.432418636,-8.472620124,-8.483602277,-8.830100515,-9.043821328,-8.870812987,-8.942075576,-9.055505177,-9.087760217,-8.987135959,-9.140472518,-9.351490242,-9.272886282,-9.312771416,-9.477474718,-9.410555414,-9.526892657,-9.639917609,-9.65510925,-9.783712606,-9.8373894,-9.873542051,-9.941151814,-10.01501276,-10.13443001,-10.24116668,-10.25612168,-10.21380677,-10.25238758,-10.27777193,-10.41459219,-10.52578382,-10.42177313,-10.54270335,-10.66012676,-10.69858676,-10.82374144,-10.98701718,-11.10164162,-11.086349,-11.11998982,-11.29230582,-11.36871087,-11.4516319,-11.63500373,-11.65475609,-11.71197071,-11.70485701,-11.83730658,0.284197276,0.387712632,0.356140674,0.38666638,0.373429811,0.320781122,0.291719301,0.300712414,0.315702268,0.289010525,0.287760026,0.302270717,0.315937355,0.278582539,0.286114082,0.2863178,0.295940888,0.265353451,0.262283215,0.262208572,0.282089158,0.253317572,0.250517803,0.25232337,0.250971114,0.235495357,0.22898833,0.233034324,0.218811612,0.221500502,0.236689718,0.234682967,0.224762849,0.214140826,0.201787655,0.193620097,0.20701697,0.19019129,0.173387607,0.165289852,0.16019846,0.178605014,0.168954513,0.170838746,0.175580232,0.159481165,0.145929244,0.157620702,0.148175906,0.156215297,0.154451277,0.136805536,0.131491834,0.124002636,0.144536877,0.133106982,0.135440632,0.398386216,0.491662308,0.13780863,0.132283711,0.121113788,0.122328419,0.126297506,1
00000008.wav,10,0.004305729,0.00055868,0.025808481,0.005127159,1022.705011,63.93436241,1405.451057,46.80176189,2093.75,168.2864002,-28.8943065,1.223593886,-2.003984226,0.162017537,-1.050629505,0.185071215,-0.543113496,-0.291889137,-0.09962464,0.213108511,0.482529636,0.492440781,-0.104494864,0.333826511,0.291570963,0.196609516,0.177177547,0.209756204,0.243482883,0.198514091,0.165367591,0.144120589,0.149081079,0.149672497,0.152263756,0.135197453,-7.253933568,-6.804115705,-6.996273997,-7.249436772,-7.20251099,-7.539562284,-7.661074951,-7.78206682,-7.81198584,-7.843982189,-7.978080408,-7.854929873,-7.7226125,-7.904623801,-8.093044271,-8.408706907,-8.474948677,-8.489820431,-8.746355411,-8.918894565,-8.721938399,-8.825596789,-8.879632467,-8.956566993,-8.717837582,-8.807321956,-9.001479477,-9.140006041,-9.29011465,-9.353940378,-9.435813022,-9.519978608,-9.567369499,-9.575139305,-9.677738376,-9.751408103,-9.746011669,-9.8214444,-9.914059418,-10.02954962,-10.13470344,-10.17578168,-10.2197962,-10.23922734,-10.23457864,-10.28636979,-10.35495387,-10.33870378,-10.48864105,-10.61491581,-10.64423082,-10.76860005,-10.87482569,-10.96997939,-10.97801578,-11.0575345,-11.22529657,-11.36633518,-11.45145198,-11.53867654,-11.57131637,-11.5973401,-11.66903108,-11.82385987,0.247520208,0.396777618,0.342764835,0.367440351,0.357007499,0.316796136,0.31227599,0.316513318,0.28965056,0.293128596,0.307188533,0.275770163,0.318066954,0.279476245,0.296447623,0.286773525,0.255609249,0.270862923,0.275483357,0.237866964,0.264934207,0.23488073,0.244349299,0.227779676,0.243167101,0.241146951,0.242252303,0.223738515,0.215054669,0.219167055,0.21276356,0.202166135,0.211853485,0.193595521,0.197509434,0.204438572,0.194804789,0.188810345,0.188288699,0.18850982,0.176678758,0.171001158,0.17771146,0.16299129,0.157682557,0.158350206,0.14419136,0.153863238,0.144882788,0.157046639,0.146631035,0.137331644,0.131341401,0.134852452,0.141479423,0.135713375,0.132560089,0.223903507,0.26314296,0.114685014,0.123641781,0.111311186,0.119231309,0.12197355,1
00000009.wav,10,0.00435856,0.000753947,0.025101099,0.006256808,1002.172766,70.75431183,1377.126764,52.49632762,2025.17082,171.3608577,-29.28360353,1.505685678,-2.124810478,0.062461435,-1.066781484,0.224865966,-0.372371004,-0.125717824,-0.097761802,0.133835105,0.350726635,0.527489775,0.083031897,0.592611697,0.362753695,0.254153837,0.272218825,0.238881524,0.251239932,0.238692611,0.189584988,0.189437104,0.192409342,0.241442006,0.176772169,0.154669166,-7.317165166,-6.806357927,-6.972483181,-7.309674891,-7.150879326,-7.547958535,-7.763419755,-7.941124122,-7.902051193,-7.867705273,-7.863948899,-7.839088474,-7.849495309,-7.954224476,-8.108307272,-8.477274781,-8.545613847,-8.558730276,-8.682286847,-8.703030545,-8.652456751,-8.698125536,-8.86631624,-8.96444775,-8.767720061,-8.816281432,-9.141165007,-9.20888787,-9.287709157,-9.418625142,-9.42018546,-9.548160995,-9.572565447,-9.609325893,-9.683469074,-9.792442405,-9.826494154,-9.887651829,-9.897174433,-10.05614865,-10.19767465,-10.23813122,-10.23793186,-10.27180334,-10.28503429,-10.35676467,-10.44660896,-10.43748152,-10.56115293,-10.66729478,-10.6991649,-10.82341004,-10.96808314,-11.06073535,-11.07057877,-11.12512004,-11.28075998,-11.41906518,-11.50466183,-11.61363958,-11.64321722,-11.70119269,-11.7391497,-11.89661286,0.225784605,0.441232089,0.402967686,0.392351195,0.393031617,0.346919567,0.323293094,0.327435442,0.321186939,0.327821281,0.338211987,0.311913641,0.327489746,0.29131288,0.288713518,0.322221878,0.308509673,0.276955385,0.283635035,0.381969756,0.320282033,0.294193044,0.252372211,0.245921803,0.24186279,0.252213701,0.242518827,0.225642739,0.269870748,0.225591234,0.242192954,0.207907095,0.259525881,0.226476168,0.207884228,0.214232675,0.199455583,0.204630589,0.209841094,0.191947491,0.179689174,0.170774006,0.17292066,0.179314783,0.178483493,0.158216892,0.161034265,0.16824023,0.147312723,0.143767544,0.153740492,0.155875205,0.158526283,0.133637345,0.1503059,0.138633876,0.134442718,0.263756093,0.330892823,0.135414257,0.132817679,0.134703388,0.123002634,0.134460258,1
