filename,duration,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,mfcc_mu_1,mfcc_mu_2,mfcc_mu_3,mfcc_mu_4,mfcc_mu_5,mfcc_mu_6,mfcc_mu_7,mfcc_mu_8,mfcc_mu_9,mfcc_mu_10,mfcc_mu_11,mfcc_mu_12,mfcc_mu_13,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,logmel_mu_band_1,logmel_mu_band_2,logmel_mu_band_3,logmel_mu_band_4,logmel_mu_band_5,logmel_mu_band_6,logmel_mu_band_7,logmel_mu_band_8,logmel_mu_band_9,logmel_mu_band_10,logmel_mu_band_11,logmel_mu_band_12,logmel_mu_band_13,logmel_mu_band_14,logmel_mu_band_15,logmel_mu_band_16,logmel_mu_band_17,logmel_mu_band_18,logmel_mu_band_19,logmel_mu_band_20,logmel_mu_band_21,logmel_mu_band_22,logmel_mu_band_23,logmel_mu_band_24,logmel_mu_band_25,logmel_mu_band_26,logmel_mu_band_27,logmel_mu_band_28,logmel_mu_band_29,logmel_mu_band_30,logmel_mu_band_31,logmel_mu_band_32,logmel_mu_band_33,logmel_mu_band_34,logmel_mu_band_35,logmel_mu_band_36,logmel_mu_band_37,logmel_mu_band_38,logmel_mu_band_39,logmel_mu_band_40,logmel_mu_band_41,logmel_mu_band_42,logmel_mu_band_43,logmel_mu_band_44,logmel_mu_band_45,logmel_mu_band_46,logmel_mu_band_47,logmel_mu_band_48,logmel_mu_band_49,logmel_mu_band_50,logmel_mu_band_51,logmel_mu_band_52,logmel_mu_band_53,logmel_mu_band_54,logmel_mu_band_55,logmel_mu_band_56,logmel_mu_band_57,logmel_mu_band_58,logmel_mu_band_59,logmel_mu_band_60,logmel_mu_band_61,logmel_mu_band_62,logmel_mu_band_63,logmel_mu_band_64,logmel_std_band_1,logmel_std_band_2,logmel_std_band_3,logmel_std_band_4,logmel_std_band_5,logmel_std_band_6,logmel_std_band_7,logmel_std_band_8,logmel_std_band_9,logmel_std_band_10,logmel_std_band_11,logmel_std_band_12,logmel_std_band_13,logmel_std_band_14,logmel_std_band_15,logmel_std_band_16,logmel_std_band_17,logmel_std_band_18,logmel_std_band_19,logmel_std_band_20,logmel_std_band_21,logmel_std_band_22,logmel_std_band_23,logmel_std_band_24,logmel_std_band_25,logmel_std_band_26,logmel_std_band_27,logmel_std_band_28,logmel_std_band_29,logmel_std_band_30,logmel_std_band_31,logmel_std_band_32,logmel_std_band_33,logmel_std_band_34,logmel_std_band_35,logmel_std_band_36,logmel_std_band_37,logmel_std_band_38,logmel_std_band_39,logmel_std_band_40,logmel_std_band_41,logmel_std_band_42,logmel_std_band_43,logmel_std_band_44,logmel_std_band_45,logmel_std_band_46,logmel_std_band_47,logmel_std_band_48,logmel_std_band_49,logmel_std_band_50,logmel_std_band_51,logmel_std_band_52,logmel_std_band_53,logmel_std_band_54,logmel_std_band_55,logmel_std_band_56,logmel_std_band_57,logmel_std_band_58,logmel_std_band_59,logmel_std_band_60,logmel_std_band_61,logmel_std_band_62,logmel_std_band_63,logmel_std_band_64,label
00000000.wav,10,0.004928861,0.000481621,0.046760755,0.005721682,1426.307108,65.72264858,1620.375765,36.3787914,3020.598875,152.9734209,-22.52322613,-1.178453884,-2.993213196,-1.033558633,-2.544068049,-0.87765585,-1.054784023,-0.090558603,-0.189567342,-0.25178344,-0.105347482,-0.163914011,-0.136670299,0.235761611,0.222840051,0.216320552,0.212877167,0.19449278,0.17742573,0.18188132,0.181745545,0.185857181,0.194239737,0.18033631,0.174479151,0.128847138,-7.661290347,-7.297687667,-7.553544068,-7.570512207,-7.467535654,-7.636198072,-7.203823466,-7.166815642,-7.724662066,-7.941628576,-7.786880046,-7.526788828,-7.058103878,-7.309086559,-7.864409911,-8.030818321,-7.864909953,-7.493938204,-7.802666173,-8.156771125,-8.228001165,-7.998696548,-8.411947877,-8.632125394,-8.408150261,-8.279748071,-8.771405459,-8.746499504,-8.880654568,-8.968795048,-8.836778095,-8.842671276,-8.887466719,-9.001899611,-9.034963186,-9.132503546,-9.215565623,-9.199479776,-9.252175189,-9.315592837,-9.351598358,-9.442205556,-9.491087512,-9.517101306,-9.601651076,-9.740669294,-9.712142896,-9.683478088,-9.705467305,-9.742882088,-9.849708637,-9.965021347,-10.07455111,-10.11359731,-10.20219689,-10.37219665,-10.50916973,-10.56612747,-10.59261227,-10.75568742,-10.90447691,-10.93796141,-10.88034237,-10.94845162,0.409818854,0.389292399,0.325433836,0.339597504,0.352554339,0.286827658,0.350518067,0.358299027,0.301962731,0.280966938,0.283677454,0.283609666,0.333349444,0.304237644,0.26121852,0.277020744,0.250788342,0.327178316,0.255008418,0.253847329,0.240563001,0.31726516,0.217255886,0.244870515,0.226908221,0.244583303,0.220088064,0.215022377,0.220663223,0.20498949,0.198664743,0.195913834,0.201323497,0.188143938,0.203408089,0.190681925,0.179341442,0.195552442,0.167484682,0.187373091,0.161654144,0.172212563,0.160172153,0.167398196,0.164607353,0.159893018,0.150409926,0.145993423,0.149280637,0.154089346,0.142267689,0.142738335,0.132662436,0.136795049,0.134953931,0.128283172,0.127984631,0.123885477,0.155610314,0.111685008,0.1147444,0.117949182,0.10921975,0.110490136,1
00000001.wav,10,0.005027682,0.000517566,0.044777895,0.004980656,1402.598359,71.23494717,1619.951072,39.62326175,2993.971061,168.7856933,-22.79229179,-1.113582979,-2.697311147,-0.857585892,-2.630827102,-1.103896188,-1.082043954,0.225886367,0.159848154,-0.157321253,-0.235254994,-0.145459978,0.165652273,0.280944279,0.26191175,0.219528905,0.221883338,0.199911658,0.206713644,0.193984671,0.152059326,0.1527253,0.188985856,0.224000268,0.181935343,0.148616773,-7.435442294,-7.030372479,-7.404024257,-7.697793031,-7.570095065,-7.812601032,-7.265723771,-7.163284702,-7.678083765,-7.913082245,-7.790367488,-7.572012575,-7.039715872,-7.27258726,-7.86092013,-7.993760495,-7.88283893,-7.439442789,-7.770906639,-8.15572534,-8.182244421,-7.953335879,-8.399410479,-8.626967696,-8.806778433,-8.831350447,-8.853274883,-8.753723074,-8.882614353,-9.008864215,-8.867594331,-8.850807695,-8.909980395,-9.027023314,-9.058395718,-9.1379852,-9.243300899,-9.233864594,-9.272590848,-9.341458397,-9.409624684,-9.454821495,-9.510253892,-9.523727304,-9.615155384,-9.757899822,-9.735051239,-9.712004533,-9.742018326,-9.767412619,-9.855891448,-9.972926623,-10.08870809,-10.13143456,-10.2030442,-10.38705701,-10.54247522,-10.57141705,-10.60351566,-10.76968593,-10.91534573,-10.96520023,-10.89359121,-10.97003254,0.397588055,0.382369786,0.336499672,0.329578934,0.367175928,0.32589162,0.33360988,0.32877733,0.304620294,0.297649746,0.28972745,0.274618319,0.349001384,0.307944472,0.261178648,0.261667545,0.236115181,0.30239049,0.250074067,0.255147046,0.237793711,0.298942053,0.221214056,0.233254245,0.236605903,0.214524106,0.232937006,0.220660581,0.214806711,0.21755002,0.213851927,0.212173078,0.196295385,0.188467328,0.204460685,0.18867129,0.18406212,0.185500822,0.179790961,0.185299694,0.160787241,0.172185486,0.164220391,0.149382199,0.158858038,0.148376433,0.139787859,0.151082392,0.132149094,0.138938156,0.143293011,0.142308894,0.132008479,0.130491189,0.127718188,0.125189559,0.132892857,0.17443589,0.197384655,0.123972615,0.108033554,0.118621764,0.112392512,0.11464274,1
00000002.wav,10,0.004890533,0.000494377,0.050274189,0.006860204,1486.697679,84.56044396,1639.420466,41.11631372,3118.619373,180.1506965,-22.04659235,-1.690770307,-3.274150172,-1.063882425,-2.589990588,-1.255926947,-1.24486633,-0.088261503,-0.095095549,-0.355710105,-0.403351934,-0.32163268,0.021767606,0.655064495,0.356845745,0.303676324,0.237575608,0.196033532,0.188233071,0.162162669,0.147550746,0.170162452,0.166285473,0.179016628,0.1893797,0.120358686,-7.56952944,-7.465058483,-7.751958094,-7.692924973,-7.514886176,-7.734417016,-7.23138605,-7.177599076,-7.696891798,-7.873181447,-7.73829648,-7.518401867,-7.056505758,-7.289465992,-7.823225245,-7.91664415,-7.825350138,-7.524306961,-7.765653385,-8.055387929,-8.133980064,-7.891311508,-8.277102025,-8.49668369,-8.679229152,-8.70391354,-8.745522196,-8.685158337,-8.745542732,-8.758444158,-8.70870553,-8.727357287,-8.763339339,-8.890241541,-8.986068059,-9.043503072,-9.105089747,-9.090716859,-9.111986357,-9.215248751,-9.293621414,-9.340633842,-9.436315334,-9.445033629,-9.500288483,-9.617943686,-9.631299364,-9.639640242,-9.6699863,-9.720292232,-9.789510915,-9.893525093,-10.00885454,-10.06272599,-10.13053845,-10.27988076,-10.44112821,-10.49695414,-10.54484616,-10.65960238,-10.80209881,-10.83450005,-10.77047252,-10.88187801,0.363289909,0.324753596,0.343916417,0.321955903,0.362733529,0.356280444,0.355176626,0.326677595,0.284227116,0.300080126,0.300370173,0.280817536,0.327529809,0.275793287,0.289746689,0.276520559,0.24922337,0.304264184,0.246270429,0.24998805,0.231317553,0.302513812,0.218784073,0.24895338,0.268296616,0.243894326,0.228485286,0.21613202,0.229371309,0.297914618,0.220449378,0.211538412,0.243724589,0.20140935,0.203705464,0.192208813,0.213860532,0.212681637,0.236196011,0.20488223,0.186431963,0.189822628,0.172082938,0.193563087,0.217805124,0.229660031,0.182832618,0.161912258,0.164095124,0.153514157,0.162942377,0.148897768,0.146099445,0.155059306,0.159954962,0.159439972,0.138780316,0.142804975,0.130714208,0.140583566,0.150210636,0.167454838,0.154298917,0.133818497,1
00000003.wav,10,0.004974541,0.000539166,0.050094213,0.006261462,1516.030254,94.06657295,1657.249866,53.99029888,3218.699759,221.3145266,-21.80436459,-1.879142529,-3.164979115,-1.024719196,-2.750543897,-1.319591106,-1.327725179,-0.217687054,-0.176917408,-0.400188713,-0.417523781,-0.237258417,0.020065851,0.387239763,0.478240776,0.203649671,0.186037902,0.228908296,0.188618143,0.167114526,0.164165891,0.161330332,0.16952478,0.196524601,0.172159554,0.136515356,-7.733122385,-7.45243423,-7.697568078,-7.725611131,-7.671767381,-7.873793795,-7.222044196,-7.063784766,-7.539857694,-7.823292947,-7.713686636,-7.498965483,-7.031228081,-7.261640195,-7.791473226,-7.951331463,-7.857312422,-7.48051014,-7.771119033,-8.094803802,-8.179634593,-7.91587016,-8.270348587,-8.482605312,-8.668469069,-8.690749002,-8.702340209,-8.66879557,-8.761578948,-8.829935532,-8.758553676,-8.715392302,-8.754302891,-8.906116986,-8.956469667,-9.024511697,-9.081045628,-9.087606133,-9.146137535,-9.198093555,-9.240422975,-9.318996068,-9.366618795,-9.381427442,-9.467777444,-9.584560786,-9.539882437,-9.543797394,-9.598818441,-9.665255597,-9.758831417,-9.857075069,-9.962790998,-10.00030148,-10.07914817,-10.25844271,-10.3947255,-10.44414697,-10.48755199,-10.63819634,-10.72886194,-10.74961129,-10.81460192,-10.89195322,0.359315046,0.347962431,0.302508368,0.330158149,0.354589041,0.292563595,0.367587404,0.323543285,0.295255465,0.314976201,0.270687754,0.269415497,0.34257913,0.284093261,0.272887276,0.266403572,0.254266056,0.321720325,0.246627092,0.258623027,0.237485251,0.28567304,0.244138494,0.259062414,0.2159672,0.241485675,0.220606288,0.214378578,0.221551082,0.23552564,0.203223342,0.211555083,0.208162249,0.181550676,0.194322337,0.192232267,0.191112582,0.188737258,0.179307401,0.189921269,0.174422663,0.172176427,0.168115238,0.157487778,0.171174809,0.168645634,0.157849164,0.160655243,0.16697755,0.159099676,0.144607037,0.145148808,0.151084493,0.148403588,0.153784245,0.143920286,0.134824662,0.146401289,0.15174216,0.14783501,0.206573332,0.23255673,0.138059799,0.133869128,1
00000004.wav,10,0.004993686,0.000514981,0.047377366,0.005174506,1425.597465,69.49924279,1614.053257,38.99452327,3015.223071,166.7958137,-22.4295014,-1.27073642,-3.03944839,-0.954698615,-2.720855607,-1.206755853,-1.277476046,-0.014935925,-0.075974081,-0.30840056,-0.3773795,-0.27905078,0.097842189,0.238675123,0.263438993,0.198904378,0.177389269,0.187151156,0.176952086,0.168304308,0.15969325,0.149153489,0.163048133,0.168920712,0.168218783,0.125270265,-7.495514068,-7.304161319,-7.566069031,-7.758587217,-7.606411194,-7.730419745,-7.224379516,-7.125309699,-7.554849796,-7.77652053,-7.744211698,-7.541357789,-7.044487919,-7.267002934,-7.796421286,-7.98109691,-7.871472206,-7.458113982,-7.772953596,-8.046707865,-8.166731996,-7.925227356,-8.337732921,-8.549588771,-8.725858894,-8.764214712,-8.751133731,-8.737744413,-8.792447048,-8.865356121,-8.802567866,-8.783740249,-8.838227644,-8.957936026,-9.013972196,-9.08587121,-9.185343462,-9.164383562,-9.239629541,-9.304157736,-9.306525854,-9.389692949,-9.46062645,-9.469238838,-9.563123766,-9.731369449,-9.683637515,-9.675863465,-9.70435038,-9.731920271,-9.827330999,-9.951416198,-10.04350906,-10.08586694,-10.18422297,-10.35418629,-10.50025132,-10.55746414,-10.60177931,-10.73826005,-10.89730914,-10.93633591,-10.88968451,-10.96315115,0.366992531,0.313702958,0.304796046,0.290954041,0.351018826,0.307398015,0.336324156,0.316683788,0.330201027,0.286994655,0.262437723,0.281844206,0.370162524,0.304037723,0.293875642,0.278848719,0.239457132,0.312424005,0.232204285,0.242672144,0.215919054,0.287455269,0.202880053,0.226784554,0.209170987,0.232397332,0.205200825,0.218362819,0.214052674,0.206891604,0.217413609,0.198227909,0.196731084,0.193477888,0.185377487,0.191892436,0.194116441,0.172492182,0.17945899,0.179408214,0.174761028,0.162214544,0.168965479,0.153967157,0.166294125,0.140321789,0.150776478,0.148743059,0.14012467,0.137278859,0.135479403,0.137936289,0.140887129,0.134615503,0.130934859,0.127627355,0.13396065,0.123001784,0.122486526,0.111782865,0.105338537,0.109900433,0.120922576,0.118705473,1
00000005.wav,10,0.005055779,0.000510995,0.045923478,0.005227014,1412.742006,64.23126913,1605.164439,35.14658499,2980.556672,147.3990833,-22.39632217,-1.136571207,-2.978292737,-0.931233533,-2.732072617,-1.219093932,-1.291688332,-0.020391244,-0.14088286,-0.375733293,-0.383996591,-0.273106748,0.12817837,0.24329903,0.20839544,0.177498672,0.164748655,0.184446782,0.197319566,0.167099852,0.177135161,0.156424551,0.137729603,0.153772051,0.165375577,0.130214155,-7.641384096,-7.31303651,-7.527077057,-7.740044113,-7.544142751,-7.685073874,-7.176207314,-7.11896411,-7.527212638,-7.747730302,-7.659742928,-7.488738032,-7.01647836,-7.257949235,-7.80834004,-7.955863305,-7.84807217,-7.467658491,-7.74202879,-8.091557486,-8.17756337,-7.887493106,-8.309051169,-8.544953933,-8.726018704,-8.753395456,-8.771822608,-8.729586334,-8.822727191,-8.911732452,-8.810673391,-8.803315758,-8.830688394,-8.953002624,-9.018207779,-9.086604595,-9.192500559,-9.166740358,-9.235666434,-9.30864296,-9.332448957,-9.37645781,-9.460699993,-9.486003206,-9.56226033,-9.745709757,-9.722406596,-9.68973924,-9.703501534,-9.741510059,-9.827369872,-9.95117946,-10.04357015,-10.09530968,-10.18440844,-10.35102995,-10.51454038,-10.5769931,-10.62076606,-10.74936932,-10.89742096,-10.95090385,-10.89677315,-10.96706349,0.347383628,0.309568762,0.300670406,0.338178534,0.318537887,0.269308219,0.321901319,0.331338953,0.324550182,0.283761072,0.296640518,0.275029773,0.349975981,0.303632584,0.267953158,0.258190422,0.239953675,0.291379411,0.255182484,0.256854328,0.238407445,0.294242588,0.206795882,0.228678035,0.209157279,0.217179579,0.232565363,0.214213399,0.208504557,0.22610937,0.216171666,0.208879286,0.206078116,0.182397651,0.180264567,0.195336405,0.183179041,0.185155786,0.190842078,0.189631134,0.168739262,0.172408593,0.158002634,0.165389297,0.16161729,0.146709571,0.151243662,0.147626597,0.151168194,0.133083262,0.14036054,0.143227579,0.148731759,0.13482733,0.12939689,0.133426906,0.129222115,0.115507051,0.113534492,0.120735953,0.10936962,0.109836261,0.108429478,0.114006505,1
00000006.wav,10,0.004917074,0.000485188,0.051103641,0.006469966,1530.285522,103.682096,1693.921988,84.18794346,3236.183682,263.3916919,-21.86507876,-1.936733851,-3.094925476,-1.655157902,-2.670235333,-1.21818684,-1.08448973,-0.274773253,-0.24125708,-0.458676064,-0.234848332,-0.185492907,0.102380943,0.731526986,0.533761474,0.253465081,0.247342135,0.237502717,0.228046163,0.194811802,0.191184822,0.209013403,0.16584298,0.175486073,0.161998668,0.120897891,-7.648570046,-7.476815951,-7.79529305,-7.838930473,-7.660939666,-7.786687156,-7.241080386,-7.155586502,-7.716255572,-7.902481902,-7.733003811,-7.488532821,-7.046538418,-7.243794698,-7.758409418,-7.906830684,-7.860722653,-7.491800894,-7.765638846,-8.066833919,-8.129743552,-7.852617437,-8.085425798,-8.294494684,-8.512364516,-8.603294313,-8.626357364,-8.648078893,-8.765633774,-8.850692992,-8.770125181,-8.771973845,-8.820414791,-8.955740785,-8.989138752,-9.068617947,-9.164155074,-9.147994194,-9.202544527,-9.275904007,-9.307805816,-9.384227846,-9.432536715,-9.428205427,-9.507602648,-9.657270129,-9.637057446,-9.631295715,-9.664771142,-9.691089732,-9.781173132,-9.868400587,-9.962116037,-9.99788254,-10.08829122,-10.22815948,-10.35905085,-10.43317413,-10.46541349,-10.56228607,-10.66187183,-10.64308949,-10.59300134,-10.67571569,0.374067564,0.359925366,0.319170781,0.318693774,0.34207999,0.319593495,0.333895417,0.319526567,0.294554597,0.291656715,0.280651942,0.279060627,0.354538678,0.287521495,0.279485898,0.244017593,0.253938015,0.327152964,0.244145052,0.263413338,0.227615695,0.282036618,0.272602367,0.281054034,0.291775668,0.263682701,0.266644638,0.235303053,0.252125224,0.227113911,0.206529289,0.197127131,0.217700393,0.190482597,0.199847139,0.202227828,0.204814591,0.19640391,0.172229371,0.18904494,0.175601041,0.190026138,0.174054802,0.180005048,0.186046577,0.171525155,0.161624943,0.166754162,0.147914434,0.152344835,0.160291451,0.161610554,0.170754293,0.166944922,0.163854359,0.172997292,0.200212028,0.186957404,0.180631471,0.1980457,0.240585936,0.268455978,0.25568309,0.251289124,1
00000007.wav,10,0.005011658,0.000500068,0.045865572,0.005612355,1404.753304,64.05841166,1604.270114,36.48981363,2963.173232,151.6338859,-22.53722071,-1.092660851,-2.941304886,-0.907708841,-2.641755288,-1.164579253,-1.240692437,-0.02600136,-0.132992533,-0.320059723,-0.347917417,-0.27645686,0.085184803,0.229253961,0.218396005,0.189149879,0.200658146,0.204100871,0.190294927,0.178735472,0.151375015,0.147183343,0.171069485,0.173015851,0.176761232,0.120772036,-7.638681856,-7.263294961,-7.427508262,-7.721594903,-7.578413675,-7.77518546,-7.199274895,-7.099540711,-7.474667448,-7.763088491,-7.724055368,-7.506135513,-7.073678637,-7.321695674,-7.707980402,-7.983687627,-7.867361342,-7.478291641,-7.79750407,-8.086338319,-8.179088364,-7.932941976,-8.329904033,-8.568958683,-8.74527104,-8.717243514,-8.769122058,-8.707409267,-8.819631791,-8.904447984,-8.829745276,-8.826848219,-8.865959692,-8.981152894,-9.024984173,-9.105102673,-9.201132513,-9.193121648,-9.23404046,-9.305666655,-9.355489507,-9.395493335,-9.481209705,-9.503085818,-9.584574387,-9.750810804,-9.734182683,-9.707049035,-9.723628543,-9.768242066,-9.862390091,-9.964456714,-10.06892997,-10.10677008,-10.2096775,-10.36663426,-10.52854245,-10.57120128,-10.62533534,-10.75810778,-10.93573113,-10.95776211,-10.89985579,-10.9574399,0.321897419,0.288218559,0.261399165,0.313244822,0.356289906,0.294000485,0.363649123,0.359894209,0.307222188,0.286108793,0.266553114,0.283236234,0.363634476,0.307659975,0.284913427,0.26907062,0.237017305,0.327475102,0.25270099,0.24277112,0.222954235,0.295297612,0.221306551,0.229885235,0.234046929,0.219939824,0.212702088,0.205639989,0.210711982,0.207970684,0.220257085,0.189829239,0.228870459,0.188241748,0.191737808,0.183262832,0.163383021,0.178452969,0.178119637,0.180996524,0.164374139,0.176778851,0.162830136,0.156394251,0.166498492,0.154255058,0.147780937,0.156693834,0.145704223,0.146294876,0.147399817,0.150189242,0.140722923,0.137350572,0.127154748,0.12546326,0.12601607,0.115404032,0.129520699,0.117474864,0.117170567,0.107510204,0.111420805,0.109719828,1
00000008.wav,10,0.004841811,0.000511879,0.050504244,0.006396357,1514.69087,68.54782691,1667.884238,40.17375474,3163.685691,174.5204428,-22.26150728,-1.752405981,-3.309826407,-1.889171474,-2.754124421,-1.207009911,-1.08165182,-0.298978271,-0.496680197,-0.57647129,-0.035047,-0.011734571,-0.107832815,0.280996055,0.2542534,0.222018856,0.214481135,0.174009463,0.214287409,0.205981174,0.175734919,0.226292321,0.195900019,0.239612759,0.217068754,0.142808227,-7.794741028,-7.578040589,-8.016106286,-7.833552478,-7.659035473,-7.883393629,-7.259471623,-7.163196552,-7.760737331,-8.006200732,-7.827855999,-7.555898716,-6.993430777,-7.278561837,-7.755812725,-7.934887014,-7.866733695,-7.458014894,-7.799400247,-8.13022131,-8.17717457,-7.939644862,-8.35936801,-8.110835659,-7.910308865,-8.744802682,-8.816822688,-8.718354843,-8.861274095,-9.012632322,-8.839088079,-8.781124748,-8.89635328,-8.990900003,-9.013490443,-9.093178991,-9.075956639,-9.156475818,-9.233918548,-9.334914654,-9.356381989,-9.433070329,-9.502257463,-9.513031674,-9.594167556,-9.738669101,-9.715194695,-9.694911629,-9.707336785,-9.734105405,-9.835079026,-9.903896462,-10.02219102,-10.06126992,-10.15180168,-10.29559355,-10.43842889,-10.49693494,-10.50502298,-10.54515071,-10.71230973,-10.76590047,-10.67434713,-10.81216338,0.302295051,0.295388639,0.313294522,0.327672178,0.345639688,0.305105797,0.391555559,0.347779603,0.295782208,0.266606459,0.283897036,0.281139467,0.361124192,0.316840647,0.311362742,0.265221447,0.258397105,0.312242201,0.261975177,0.232198461,0.225877147,0.300769272,0.237629038,0.261265729,0.322833198,0.223957149,0.227550347,0.2297891,0.225041905,0.211402066,0.208199525,0.208863539,0.213126515,0.186520605,0.188729373,0.174896532,0.198929568,0.166697628,0.181421055,0.175132579,0.168908579,0.171325099,0.169584162,0.168537626,0.16152439,0.154870847,0.151908852,0.142462273,0.141795947,0.140016963,0.136904963,0.142554837,0.140282257,0.137258763,0.133290555,0.13192516,0.126105542,0.115466335,0.118735661,0.115793576,0.118647246,0.105578968,0.122802151,0.111091117,1
00000009.wav,10,0.004876188,0.000528609,0.049408741,0.005724624,1497.735528,69.52433235,1664.439158,38.30705187,3157.656752,166.9602463,-22.40521453,-1.64304983,-3.055136261,-1.712953194,-2.917734746,-1.303696478,-0.929500761,-0.036077265,-0.195009197,-0.691881879,-0.382178886,-0.009496871,0.237312628,0.275423428,0.269283601,0.225024276,0.242826913,0.195676337,0.185422415,0.213127339,0.139525732,0.179652821,0.206088098,0.197817555,0.183109716,0.155572883,-7.83085434,-7.573659265,-7.921076428,-7.722420759,-7.519622619,-7.824537779,-7.312111207,-7.210303651,-7.791636716,-8.038663975,-7.853370666,-7.52917336,-6.960185006,-7.223438858,-7.901518107,-7.881227716,-7.88270363,-7.515408483,-7.786196992,-8.005837454,-8.106864162,-7.668968442,-7.793406073,-8.595999393,-8.800436423,-8.760179039,-8.84690464,-8.790793195,-8.857980537,-8.950557992,-8.878472567,-8.860203373,-8.901858817,-8.939453741,-8.99742265,-9.134210984,-9.209487674,-9.206174003,-9.243558844,-9.339648745,-9.388503392,-9.442426245,-9.493037395,-9.521390073,-9.585152892,-9.68113482,-9.659953572,-9.672641663,-9.71171175,-9.753251238,-9.838761145,-9.934996958,-10.04539371,-10.08837529,-10.17137724,-10.31256003,-10.45484607,-10.51925708,-10.52355471,-10.57693103,-10.73521355,-10.77037158,-10.68353427,-10.82459239,0.337747859,0.344836749,0.344450948,0.309586272,0.339853564,0.31595858,0.352151442,0.345967913,0.307971363,0.281296454,0.302138439,0.270246302,0.346927853,0.313952744,0.26918736,0.263405011,0.231576404,0.302619848,0.239191826,0.256836111,0.219869309,0.272309633,0.31272341,0.231550356,0.211799472,0.218278286,0.221298889,0.235135472,0.227562489,0.214838733,0.202691229,0.201045144,0.205894859,0.184020976,0.196717735,0.175452522,0.173930706,0.178159399,0.172523748,0.166608649,0.182556137,0.164421533,0.164124757,0.165516005,0.166636444,0.159181354,0.160089473,0.146176622,0.139733695,0.14132462,0.136051284,0.148174409,0.137187547,0.135138412,0.128812874,0.125420543,0.119602636,0.128565686,0.117268233,0.128121045,0.120325797,0.114032875,0.112007985,0.111077256,1
