filename,duration,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,mfcc_mu_1,mfcc_mu_2,mfcc_mu_3,mfcc_mu_4,mfcc_mu_5,mfcc_mu_6,mfcc_mu_7,mfcc_mu_8,mfcc_mu_9,mfcc_mu_10,mfcc_mu_11,mfcc_mu_12,mfcc_mu_13,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,logmel_mu_band_1,logmel_mu_band_2,logmel_mu_band_3,logmel_mu_band_4,logmel_mu_band_5,logmel_mu_band_6,logmel_mu_band_7,logmel_mu_band_8,logmel_mu_band_9,logmel_mu_band_10,logmel_mu_band_11,logmel_mu_band_12,logmel_mu_band_13,logmel_mu_band_14,logmel_mu_band_15,logmel_mu_band_16,logmel_mu_band_17,logmel_mu_band_18,logmel_mu_band_19,logmel_mu_band_20,logmel_mu_band_21,logmel_mu_band_22,logmel_mu_band_23,logmel_mu_band_24,logmel_mu_band_25,logmel_mu_band_26,logmel_mu_band_27,logmel_mu_band_28,logmel_mu_band_29,logmel_mu_band_30,logmel_mu_band_31,logmel_mu_band_32,logmel_mu_band_33,logmel_mu_band_34,logmel_mu_band_35,logmel_mu_band_36,logmel_mu_band_37,logmel_mu_band_38,logmel_mu_band_39,logmel_mu_band_40,logmel_mu_band_41,logmel_mu_band_42,logmel_mu_band_43,logmel_mu_band_44,logmel_mu_band_45,logmel_mu_band_46,logmel_mu_band_47,logmel_mu_band_48,logmel_mu_band_49,logmel_mu_band_50,logmel_mu_band_51,logmel_mu_band_52,logmel_mu_band_53,logmel_mu_band_54,logmel_mu_band_55,logmel_mu_band_56,logmel_mu_band_57,logmel_mu_band_58,logmel_mu_band_59,logmel_mu_band_60,logmel_mu_band_61,logmel_mu_band_62,logmel_mu_band_63,logmel_mu_band_64,logmel_std_band_1,logmel_std_band_2,logmel_std_band_3,logmel_std_band_4,logmel_std_band_5,logmel_std_band_6,logmel_std_band_7,logmel_std_band_8,logmel_std_band_9,logmel_std_band_10,logmel_std_band_11,logmel_std_band_12,logmel_std_band_13,logmel_std_band_14,logmel_std_band_15,logmel_std_band_16,logmel_std_band_17,logmel_std_band_18,logmel_std_band_19,logmel_std_band_20,logmel_std_band_21,logmel_std_band_22,logmel_std_band_23,logmel_std_band_24,logmel_std_band_25,logmel_std_band_26,logmel_std_band_27,logmel_std_band_28,logmel_std_band_29,logmel_std_band_30,logmel_std_band_31,logmel_std_band_32,logmel_std_band_33,logmel_std_band_34,logmel_std_band_35,logmel_std_band_36,logmel_std_band_37,logmel_std_band_38,logmel_std_band_39,logmel_std_band_40,logmel_std_band_41,logmel_std_band_42,logmel_std_band_43,logmel_std_band_44,logmel_std_band_45,logmel_std_band_46,logmel_std_band_47,logmel_std_band_48,logmel_std_band_49,logmel_std_band_50,logmel_std_band_51,logmel_std_band_52,logmel_std_band_53,logmel_std_band_54,logmel_std_band_55,logmel_std_band_56,logmel_std_band_57,logmel_std_band_58,logmel_std_band_59,logmel_std_band_60,logmel_std_band_61,logmel_std_band_62,logmel_std_band_63,logmel_std_band_64,label
00000000.wav,10,0.006901556,0.000779489,0.042486729,0.004699439,1355.891888,61.53119483,1550.077063,47.63914195,2778.185289,166.3732607,-22.23579202,0.333968741,-3.113355799,-1.760684106,-3.229577928,-1.394461853,-0.98043202,0.679755986,0.08242515,-0.461180463,-1.107162213,-0.925325117,-0.812383988,0.330195512,0.337355989,0.292610125,0.414902616,0.25772818,0.187402431,0.163230806,0.156091191,0.135449292,0.103587134,0.137698945,0.11122504,0.097406397,-7.66219138,-7.496044881,-7.628863004,-7.253263666,-7.636055673,-8.136736857,-8.169539815,-6.951313746,-6.432693963,-7.626167211,-8.582377909,-8.199972769,-8.0213822,-8.50181498,-6.435668211,-6.629440514,-8.501375139,-8.569842265,-8.480463388,-7.306020845,-7.12175279,-8.992686843,-8.993914336,-8.66757216,-8.105445971,-8.915033059,-9.395531777,-8.83696591,-8.521394597,-9.033817749,-9.185658064,-8.730554923,-8.917085113,-8.860686831,-8.994989758,-9.244088174,-9.281663092,-9.250557075,-9.209634784,-9.319145405,-9.531963083,-9.509295192,-9.609570177,-9.697656668,-9.764460835,-9.815829889,-9.786829866,-9.84470817,-9.842344364,-9.915257401,-10.04840228,-10.16621401,-10.17730573,-10.24172869,-10.31971316,-10.4304317,-10.55195507,-10.60481558,-10.65819115,-10.92030961,-11.0700478,-11.11805303,-11.09714498,-11.22003306,0.334763928,0.390794668,0.219596873,0.229963969,0.221806708,0.284700291,0.298124418,0.14192015,0.158670198,0.189553496,0.269747882,0.214417705,0.218624371,0.214868322,0.166289799,0.174692875,0.247317685,0.257759887,0.268301523,0.227217136,0.247694666,0.230073633,0.242623703,0.211187087,0.317494799,0.198586322,0.205858691,0.235159974,0.240518957,0.213722956,0.199311335,0.259082154,0.201747171,0.18784575,0.213836281,0.192429333,0.177498103,0.183699992,0.195826946,0.181130836,0.167932456,0.165090994,0.159588449,0.178601159,0.159114339,0.142141161,0.154408419,0.148820831,0.148446169,0.134628399,0.141045716,0.13677935,0.137086173,0.142035874,0.14536837,0.139328906,0.130976639,0.261562719,0.303318386,0.125767711,0.121822796,0.116144402,0.122940577,0.112770732,1
00000001.wav,10,0.007042136,0.00063826,0.042998485,0.004397395,1359.642417,49.21161368,1535.327691,35.66311895,2773.412379,135.6470792,-21.87011698,0.139811572,-3.504734338,-1.811980094,-3.303572688,-1.297213042,-1.04622696,0.503163572,-0.115709966,-0.563144366,-1.125707102,-1.032468743,-0.853477641,0.323971313,0.175799765,0.207322812,0.268669715,0.195797828,0.182297808,0.142899777,0.161053705,0.152445169,0.123633276,0.113155457,0.085144373,0.078789203,-7.819450784,-7.438099053,-7.449923157,-7.791570897,-7.766567708,-7.909049754,-8.072837972,-6.8626443,-6.370917301,-7.494683876,-8.268232087,-8.298025651,-8.3788929,-8.321481486,-6.430358675,-6.648596006,-8.503838823,-8.520560338,-8.389530764,-7.261658456,-7.114212822,-8.863970707,-8.818441542,-8.553710759,-8.024574289,-8.815969265,-9.11924586,-8.726684289,-8.455117347,-8.908143726,-9.077001953,-8.702025635,-8.878530921,-8.825463393,-8.942879986,-9.164106927,-9.221219922,-9.197379032,-9.163016806,-9.268423614,-9.455037545,-9.431618084,-9.53858336,-9.636064045,-9.703127229,-9.760295994,-9.739859801,-9.778571565,-9.791681715,-9.86917681,-9.999992657,-10.10748617,-10.12028849,-10.18751416,-10.28101932,-10.38067552,-10.50466926,-10.61988877,-10.70748102,-10.87783539,-11.03325307,-11.10668789,-11.09187528,-11.22821014,0.342022427,0.322645056,0.276098345,0.315823026,0.3699015,0.304784783,0.287502343,0.132540733,0.121116656,0.144146092,0.2664509,0.313591212,0.275129039,0.225649098,0.166001771,0.171560313,0.259427398,0.25274503,0.266617907,0.194372461,0.198921426,0.221920104,0.23620272,0.213696094,0.314934261,0.221717767,0.216575797,0.241621449,0.249018707,0.205899422,0.188036466,0.264907701,0.19916877,0.18383644,0.210289095,0.187512248,0.194157575,0.183616181,0.180312048,0.174336156,0.16960877,0.163959344,0.166917835,0.166933745,0.145356093,0.162436406,0.161284307,0.144706636,0.140691013,0.156474523,0.142651577,0.13880571,0.142582515,0.140859126,0.136005439,0.13139984,0.120161578,0.131590758,0.127159215,0.125649425,0.11431731,0.104559922,0.117497747,0.113994249,1
00000002.wav,10,0.006801495,0.000724669,0.040190868,0.004727973,1352.156544,54.75727495,1538.344053,37.74336646,2760.902331,146.1331331,-22.12019874,0.188135775,-3.410901122,-1.584528857,-2.947670356,-1.116185236,-1.117816125,0.285833118,-0.417515622,-0.663303133,-1.107714113,-1.031066319,-0.86118777,0.409531247,0.234365765,0.203624904,0.32540321,0.229170719,0.156141557,0.155231693,0.142466013,0.125317914,0.095129965,0.112326701,0.093976829,0.077745989,-7.803975485,-7.412595923,-7.412041965,-7.771660561,-7.802410884,-7.817065871,-7.961121215,-6.784722794,-6.28268442,-7.428566464,-8.331218041,-8.317968696,-8.36513009,-8.403732367,-6.573667286,-6.778417446,-8.51923768,-8.557252899,-8.39557172,-7.400907205,-7.244076675,-8.904439302,-8.84828524,-8.565941585,-7.960103807,-8.71324083,-9.158200083,-8.754230252,-8.4495967,-8.951130686,-9.079726684,-8.707931589,-8.878906596,-8.84557083,-8.95452313,-9.191011982,-9.229291907,-9.2104195,-9.186861403,-9.280821695,-9.440171455,-9.456834753,-9.555713454,-9.676425404,-9.751540633,-9.796932639,-9.783136581,-9.832782107,-9.83581523,-9.893512885,-10.02962173,-10.14726812,-10.12806759,-10.18971974,-10.30908987,-10.4054068,-10.51956826,-10.6254133,-10.72811693,-10.9130678,-11.06621401,-11.13471363,-11.11259353,-11.25170078,0.394856685,0.324053957,0.259719377,0.300251157,0.325981139,0.301599605,0.295074711,0.134568848,0.122510654,0.130378673,0.245538117,0.282776197,0.291888353,0.230783204,0.1867632,0.184555149,0.246760143,0.252064357,0.252472174,0.246243011,0.249696762,0.232829083,0.238314128,0.226124254,0.298130543,0.197033524,0.213607126,0.229553607,0.22830728,0.224797091,0.183839003,0.255713928,0.191596158,0.185989438,0.218397401,0.19904624,0.176594099,0.179586001,0.179596072,0.180970158,0.164037534,0.176649269,0.156352763,0.166287797,0.160608383,0.146429529,0.159870761,0.161321531,0.152023917,0.148191047,0.147790481,0.139314448,0.133135762,0.142048081,0.139265656,0.137053222,0.140859899,0.132276321,0.134545862,0.1327297,0.13053141,0.115744816,0.127603577,0.115596189,1
00000003.wav,10,0.006837751,0.000527442,0.042951535,0.005070938,1417.29279,52.16666287,1600.224135,38.47271528,2910.269293,147.8844782,-21.66885371,-0.281469414,-3.20255827,-1.929596158,-2.848453245,-1.213451438,-1.035830535,0.105284791,-0.483486779,-0.800934518,-1.091793063,-1.035187299,-1.133426559,0.330002058,0.208299092,0.213677648,0.287543743,0.18051076,0.161338737,0.172036012,0.168811397,0.114409133,0.093322771,0.111765186,0.103659809,0.084544406,-7.917007984,-7.611396149,-7.64383552,-7.636499491,-7.681739256,-7.806015672,-7.932520283,-6.77210892,-6.272983369,-7.469933913,-8.442518983,-8.318100634,-8.341221291,-8.498113541,-6.541722044,-6.756871676,-8.492734432,-8.526639605,-8.455186951,-7.397607878,-7.244516678,-8.865630399,-8.835140978,-8.55692146,-7.921276877,-8.424906297,-8.99491119,-8.734526972,-8.491163851,-8.933891735,-9.101666182,-8.716732209,-8.876701342,-8.824827171,-8.938530404,-9.16942102,-9.201281666,-9.186780918,-9.146705773,-9.259137326,-9.462402962,-9.461871906,-9.552802372,-9.659325554,-9.720481402,-9.751676763,-9.724474261,-9.763371737,-9.778871661,-9.851140256,-9.954517501,-10.07515457,-10.09985139,-10.15521297,-10.24007483,-10.32300811,-10.43773307,-10.49220416,-10.53686755,-10.71053754,-10.84065292,-10.93352056,-10.92922458,-11.05940716,0.358697819,0.350819308,0.296343202,0.297717139,0.348813565,0.320336237,0.350536714,0.082018878,0.088049343,0.126044309,0.289557876,0.312750825,0.289011544,0.21147638,0.141047407,0.138157711,0.268909086,0.278704636,0.269274254,0.244234658,0.253125712,0.236561354,0.239100356,0.21186866,0.259468974,0.247705416,0.226661664,0.21809138,0.238718429,0.201671335,0.201907298,0.255690524,0.19581864,0.210764753,0.212003716,0.198765379,0.174185741,0.172213668,0.18197305,0.170837527,0.172477989,0.160835189,0.16408756,0.167254933,0.151397986,0.164135995,0.149891707,0.161689791,0.144269088,0.138700797,0.144690255,0.135082966,0.141307222,0.127494534,0.131572392,0.130019524,0.133728016,0.180160959,0.222659844,0.128958751,0.125477439,0.12450455,0.130174883,0.129893017,1
00000004.wav,10,0.006968738,0.000660715,0.043834197,0.004589917,1426.893965,48.94822345,1570.915988,38.45517603,2835.309486,138.7510886,-21.9658856,-0.26196624,-3.773981874,-2.708182858,-3.356904452,-1.503929052,-1.116509728,-0.037065008,-0.732760684,-1.175112011,-1.225193145,-1.160317997,-1.082479222,0.272416309,0.200219223,0.162441235,0.285716877,0.223996974,0.14943845,0.154038771,0.166516049,0.162374682,0.096261226,0.110177186,0.106133702,0.075452799,-8.483751584,-8.037113635,-8.014690126,-8.00436586,-7.861489242,-7.961261279,-8.2298512,-6.786666965,-6.282819435,-7.511336789,-8.532719063,-8.348988187,-8.233946782,-8.381578801,-6.491917235,-6.711237844,-8.261421888,-8.053012042,-8.480458469,-7.276999563,-7.119674431,-8.808194524,-8.877003068,-8.069348971,-7.764710061,-8.77368848,-9.277189435,-8.675521888,-8.476901981,-9.009436092,-9.072650081,-8.716064797,-8.897261756,-8.844549084,-8.96403532,-9.182997671,-9.162384438,-9.256582269,-9.207230557,-9.290648606,-9.465854683,-9.499075716,-9.606209709,-9.708095995,-9.77964465,-9.819817477,-9.799162117,-9.845910318,-9.825673956,-9.877312827,-10.02255877,-10.09896355,-10.12699118,-10.19583673,-10.29394601,-10.39140147,-10.4925925,-10.58826734,-10.62799906,-10.73078237,-10.8658425,-10.97429025,-10.89779731,-11.05943346,0.398373807,0.414075656,0.311717202,0.27775752,0.312333629,0.309456634,0.276298615,0.07613222,0.076145242,0.108713963,0.338590395,0.30830131,0.268416683,0.201921774,0.179514565,0.176723154,0.219104893,0.281651642,0.259428056,0.23277414,0.240035406,0.222913455,0.218700672,0.275699621,0.24649751,0.199098507,0.217355124,0.216744481,0.216926259,0.211264843,0.195137398,0.247908745,0.191245949,0.201841431,0.211559569,0.193220671,0.18646302,0.184470749,0.19963345,0.178056229,0.177675092,0.170882493,0.15865778,0.167770647,0.147367201,0.144578855,0.15809929,0.156155063,0.15616785,0.141217255,0.144826142,0.129475344,0.130880788,0.138716492,0.138795865,0.145025359,0.132240388,0.121076863,0.121754925,0.121783065,0.121037523,0.116621261,0.117646324,0.104397266,1
00000005.wav,10,0.007037192,0.000547505,0.041251941,0.004729519,1347.187651,48.19165823,1525.421527,33.30615859,2731.661977,130.4405235,-22.03202507,0.257832795,-3.495514486,-1.806738234,-3.267565158,-1.325269808,-1.131674319,0.309092058,-0.416505188,-0.743258766,-1.150774252,-0.987261995,-0.828120794,0.331927283,0.199802658,0.279204773,0.330503953,0.219148037,0.198735229,0.169688021,0.166922034,0.124675818,0.108342691,0.126025158,0.095895452,0.078431431,-7.992984168,-7.478627713,-7.482159905,-7.82761394,-7.859589352,-8.02691744,-8.071366286,-6.770957052,-6.275897756,-7.420435734,-8.261845092,-8.217388207,-8.308984632,-8.196291476,-6.493712952,-6.723255289,-8.516805778,-8.509501682,-8.398087068,-7.292990744,-7.153288743,-8.888994073,-8.834960074,-8.533053786,-7.941851301,-8.801349136,-9.148380142,-8.777784741,-8.486858031,-8.960861982,-9.11001352,-8.746036503,-8.853266926,-8.832848573,-8.961833579,-9.192567482,-9.244284133,-9.209449394,-9.163125757,-9.272394413,-9.449393196,-9.457126093,-9.561785215,-9.669795804,-9.738364722,-9.785813724,-9.769749818,-9.823148378,-9.822564785,-9.892513081,-10.01924569,-10.1485485,-10.14015236,-10.21973022,-10.31350298,-10.40154315,-10.51739081,-10.64526055,-10.72222642,-10.90561517,-11.06397838,-11.13647004,-11.12235488,-11.24067288,0.371456766,0.315705099,0.277332399,0.300350843,0.346947339,0.290468778,0.329592494,0.134021588,0.136615651,0.162785054,0.266563141,0.306427055,0.282912304,0.214909661,0.138113592,0.143443393,0.244211065,0.253966731,0.263288342,0.225067796,0.236498602,0.224957998,0.227205208,0.212700127,0.327997296,0.197643019,0.21399103,0.260738901,0.25412565,0.20880305,0.195545457,0.263659129,0.190585755,0.193378424,0.221736694,0.201491831,0.178294324,0.178282088,0.191657074,0.180887028,0.165406956,0.155176608,0.174107675,0.168759576,0.152912753,0.161597078,0.163638103,0.154702269,0.149586385,0.148062313,0.138114116,0.136072417,0.137012388,0.127045416,0.122621244,0.134040131,0.138829224,0.13512088,0.129117063,0.123441072,0.122762708,0.11606242,0.124400948,0.120353381,1
00000006.wav,10,0.006693278,0.000639594,0.040234688,0.004548819,1345.817253,57.03331875,1545.367607,37.21448568,2747.638666,143.8362543,-22.25331288,0.333557875,-3.211981658,-1.681027186,-2.975691484,-1.207868004,-1.146190318,0.324833152,-0.425722677,-0.797933294,-1.183134086,-0.954767277,-0.849134343,0.309971301,0.257066741,0.279573219,0.399267602,0.220468861,0.209434512,0.195077663,0.173292971,0.139682856,0.105661537,0.121744915,0.100694845,0.137272805,-7.793550303,-7.407237684,-7.607376467,-7.77034118,-7.609939653,-7.61309708,-8.027943605,-6.808902478,-6.310282084,-7.50440529,-8.038506155,-8.135905694,-8.49732629,-8.507317561,-6.58818186,-6.808931344,-8.555714822,-8.572835312,-8.451923097,-7.348592153,-7.2061719,-8.914045439,-8.896712982,-8.570769418,-7.961661598,-8.887165926,-9.357911793,-8.818066623,-8.485297393,-8.993174959,-9.166165433,-8.738682263,-8.904438311,-8.835432553,-8.969177724,-9.213417267,-9.275143135,-9.258238319,-9.198039291,-9.302049826,-9.509530941,-9.523942112,-9.622649871,-9.721239972,-9.802403147,-9.841050497,-9.819147289,-9.852571206,-9.845866717,-9.90859407,-10.03824121,-10.16500818,-10.17419518,-10.24338599,-10.32204449,-10.41639143,-10.52589161,-10.62231457,-10.68701384,-10.89439045,-11.07132283,-11.14166823,-11.12166719,-11.24680043,0.362658894,0.40953133,0.34898764,0.282611903,0.355519928,0.296486368,0.280399036,0.098436159,0.103875707,0.130805098,0.351805001,0.317994134,0.293220734,0.200179025,0.173550747,0.174865561,0.26528097,0.275185859,0.275085288,0.225964818,0.239117275,0.244434435,0.22001326,0.208456527,0.301022065,0.198694311,0.219040739,0.257039346,0.251493101,0.230282815,0.189099296,0.263387837,0.193986749,0.185396901,0.212768752,0.203459872,0.196882167,0.170718667,0.207442371,0.169643348,0.169672802,0.161478379,0.173045397,0.156078475,0.152046642,0.162379825,0.161732968,0.157934815,0.157484935,0.145906262,0.142992083,0.133514927,0.138282552,0.130726305,0.130276934,0.139517322,0.12712891,0.139157237,0.194751641,0.116496284,0.124441479,0.114145361,0.116940552,0.116409139,1
00000007.wav,10,0.007201563,0.000710517,0.042561849,0.004070904,1426.928877,58.71175818,1613.107283,39.88100879,2911.374598,171.6056968,-21.74407527,-0.315698578,-3.136474076,-2.411994718,-3.219732844,-1.593513648,-0.919593902,0.157264921,-0.236814909,-1.171533672,-1.654147291,-1.635271105,-1.314554635,0.302812816,0.253893268,0.167844121,0.258650015,0.175420684,0.160668924,0.173353764,0.173996195,0.128981607,0.083458046,0.125007167,0.097674244,0.092828819,-8.415855784,-8.060012221,-8.060246597,-7.882519365,-7.246398976,-7.574619746,-8.398989859,-6.787126858,-6.268669762,-7.425644194,-8.42716755,-8.509248628,-8.55034246,-8.553703192,-6.465767234,-6.660922198,-8.507715563,-8.421336219,-7.648795638,-7.223585585,-7.087585731,-8.897374602,-8.933006034,-8.650593302,-7.971476588,-8.818054536,-9.328321775,-8.815340419,-8.474615479,-8.917215028,-9.145696061,-8.684927618,-8.931482832,-8.846186784,-8.982027191,-9.26287214,-9.293433716,-9.240060415,-9.188020285,-9.27646148,-9.486412153,-9.514722299,-9.602506357,-9.685345598,-9.730866848,-9.748645253,-9.70426706,-9.752285057,-9.797125376,-9.875986895,-9.990760123,-10.08404972,-10.12299777,-10.19430322,-10.27215326,-10.33623907,-10.45591736,-10.55066534,-10.5802384,-10.60412736,-10.7657993,-10.82449815,-10.76426405,-10.95318351,0.413337364,0.407164316,0.333398973,0.292885608,0.206383341,0.186299404,0.327154385,0.078618013,0.084982514,0.123442444,0.268465403,0.296766448,0.276114695,0.22286837,0.150726528,0.155752804,0.273841974,0.274757155,0.348924497,0.191865054,0.218954425,0.236860692,0.236855195,0.203595086,0.282347833,0.19341841,0.199118427,0.228590571,0.246458526,0.244843899,0.188306413,0.285149079,0.205317581,0.191517178,0.228020064,0.214123948,0.196416225,0.177955278,0.192300637,0.167819667,0.17642306,0.162625115,0.173547093,0.15231894,0.149308051,0.155603106,0.14998403,0.167112478,0.151565946,0.151888238,0.146320843,0.145906678,0.14265172,0.123702076,0.133778151,0.13510641,0.136062084,0.12769863,0.134584008,0.12668806,0.125384253,0.110331246,0.118617797,0.11558905,1
00000008.wav,10,0.006670077,0.000525524,0.044170673,0.004771286,1464.326748,47.1315355,1601.104923,38.74723496,2927.451768,140.213844,-22.20798161,-0.727035671,-3.746446312,-2.681709152,-3.191106375,-1.490029152,-1.1352071,-0.097616816,-0.755851433,-1.28427636,-1.362200327,-1.250273681,-1.180914372,0.243878736,0.177011845,0.181667917,0.226407309,0.225491491,0.182708995,0.162266121,0.147921465,0.105396491,0.11170287,0.112289986,0.077264443,0.093775924,-8.562451401,-8.211229086,-8.13740207,-8.025772323,-7.91540397,-8.012243397,-8.334221962,-6.791364115,-6.277141102,-7.503542436,-8.770833943,-8.520051944,-8.462980649,-8.267054937,-6.558994862,-6.775018529,-7.861379727,-8.200073036,-8.477122192,-7.400521107,-7.235952846,-8.947335467,-8.679049581,-7.856537106,-7.922152057,-8.845459519,-9.07282375,-8.71476178,-8.495051334,-8.978188624,-9.063989653,-8.721804885,-8.882382392,-8.83446508,-8.969074731,-9.122021526,-9.237085411,-9.260885546,-9.209472889,-9.301157177,-9.476856977,-9.511522558,-9.593735866,-9.716226705,-9.776824131,-9.806981243,-9.773283905,-9.825773521,-9.820201549,-9.883577043,-10.02060651,-10.08943698,-10.0869501,-10.18932003,-10.27691246,-10.34875801,-10.4613782,-10.5616597,-10.60952082,-10.64425842,-10.84894973,-10.87973723,-10.85193002,-11.00675434,0.357468264,0.355754062,0.310050579,0.319052147,0.304758556,0.389534669,0.28467765,0.081711672,0.083341703,0.104830992,0.284364543,0.298568432,0.286103821,0.282870544,0.142692594,0.145223975,0.338105066,0.251125523,0.271279184,0.226602036,0.233015224,0.234957737,0.274187361,0.334955504,0.254952015,0.193060323,0.217342469,0.210571359,0.243278454,0.221422017,0.193219425,0.263190962,0.191662046,0.20040269,0.223603131,0.199805639,0.190766874,0.175686397,0.181614549,0.167475416,0.15946748,0.168303013,0.172823247,0.167247662,0.149187424,0.150257869,0.155502337,0.146949409,0.146830039,0.133511172,0.148281455,0.137694976,0.138116648,0.137030252,0.137790967,0.139700502,0.138727559,0.129132042,0.114777115,0.123453546,0.124315585,0.120447049,0.117613643,0.11115103,1
00000009.wav,10,0.006698575,0.000671059,0.044170673,0.004257956,1449.343205,54.28510366,1586.958126,38.97062816,2886.756431,150.9168878,-22.21883112,-0.492477374,-3.847266687,-2.686439021,-3.199391832,-1.397459117,-0.992499619,-0.004382008,-0.732943275,-1.222745178,-1.230025345,-1.209589494,-1.182906446,0.251881312,0.211139828,0.203577039,0.266133606,0.215666208,0.194349327,0.149710287,0.158102704,0.158616477,0.093921125,0.148332059,0.120250134,0.10117125,-8.405841874,-8.0409645,-8.006099595,-7.98379361,-7.976647922,-8.090297246,-8.359088261,-6.805740162,-6.290222459,-7.505461906,-8.656221917,-8.555784329,-8.463056769,-8.496324495,-6.5695595,-6.769081542,-8.194057339,-7.764152994,-8.476555576,-7.358349711,-7.180576107,-8.887218449,-8.893478375,-8.153757014,-7.716853957,-8.774156817,-9.33426344,-8.737368367,-8.504229482,-9.025534397,-9.109752107,-8.723028943,-8.884983813,-8.853635203,-8.959798795,-9.215145545,-9.155860352,-9.220764345,-9.209413116,-9.304799282,-9.485626991,-9.503076126,-9.606328139,-9.732554226,-9.793784185,-9.817725996,-9.791804586,-9.855510321,-9.847651513,-9.893560126,-10.01461867,-10.10454858,-10.12957648,-10.22656706,-10.31783968,-10.38292146,-10.50493321,-10.59662984,-10.6291973,-10.69966363,-10.88488681,-10.95780257,-10.87202381,-11.04820932,0.407230157,0.390881246,0.305635127,0.290390136,0.306272569,0.346225376,0.308129773,0.091527081,0.093394195,0.112111094,0.344514049,0.286074436,0.29098641,0.209756668,0.187577098,0.178355117,0.259343504,0.336046907,0.255113737,0.208696548,0.210314961,0.242510767,0.260138383,0.270085778,0.322097925,0.219817528,0.205644237,0.240125301,0.245883517,0.213686215,0.19995022,0.241191288,0.187027372,0.199931691,0.209935975,0.184698646,0.199273037,0.17794943,0.203381974,0.156897028,0.162832047,0.160958906,0.153752056,0.162702536,0.157042071,0.151060023,0.156069805,0.15174571,0.141717688,0.143711548,0.13791519,0.131530658,0.134403624,0.141904838,0.12825316,0.128832605,0.120526677,0.121428535,0.124175488,0.125743683,0.120769021,0.11250323,0.115695511,0.110690719,1
