filename,duration,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,mfcc_mu_1,mfcc_mu_2,mfcc_mu_3,mfcc_mu_4,mfcc_mu_5,mfcc_mu_6,mfcc_mu_7,mfcc_mu_8,mfcc_mu_9,mfcc_mu_10,mfcc_mu_11,mfcc_mu_12,mfcc_mu_13,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,logmel_mu_band_1,logmel_mu_band_2,logmel_mu_band_3,logmel_mu_band_4,logmel_mu_band_5,logmel_mu_band_6,logmel_mu_band_7,logmel_mu_band_8,logmel_mu_band_9,logmel_mu_band_10,logmel_mu_band_11,logmel_mu_band_12,logmel_mu_band_13,logmel_mu_band_14,logmel_mu_band_15,logmel_mu_band_16,logmel_mu_band_17,logmel_mu_band_18,logmel_mu_band_19,logmel_mu_band_20,logmel_mu_band_21,logmel_mu_band_22,logmel_mu_band_23,logmel_mu_band_24,logmel_mu_band_25,logmel_mu_band_26,logmel_mu_band_27,logmel_mu_band_28,logmel_mu_band_29,logmel_mu_band_30,logmel_mu_band_31,logmel_mu_band_32,logmel_mu_band_33,logmel_mu_band_34,logmel_mu_band_35,logmel_mu_band_36,logmel_mu_band_37,logmel_mu_band_38,logmel_mu_band_39,logmel_mu_band_40,logmel_mu_band_41,logmel_mu_band_42,logmel_mu_band_43,logmel_mu_band_44,logmel_mu_band_45,logmel_mu_band_46,logmel_mu_band_47,logmel_mu_band_48,logmel_mu_band_49,logmel_mu_band_50,logmel_mu_band_51,logmel_mu_band_52,logmel_mu_band_53,logmel_mu_band_54,logmel_mu_band_55,logmel_mu_band_56,logmel_mu_band_57,logmel_mu_band_58,logmel_mu_band_59,logmel_mu_band_60,logmel_mu_band_61,logmel_mu_band_62,logmel_mu_band_63,logmel_mu_band_64,logmel_std_band_1,logmel_std_band_2,logmel_std_band_3,logmel_std_band_4,logmel_std_band_5,logmel_std_band_6,logmel_std_band_7,logmel_std_band_8,logmel_std_band_9,logmel_std_band_10,logmel_std_band_11,logmel_std_band_12,logmel_std_band_13,logmel_std_band_14,logmel_std_band_15,logmel_std_band_16,logmel_std_band_17,logmel_std_band_18,logmel_std_band_19,logmel_std_band_20,logmel_std_band_21,logmel_std_band_22,logmel_std_band_23,logmel_std_band_24,logmel_std_band_25,logmel_std_band_26,logmel_std_band_27,logmel_std_band_28,logmel_std_band_29,logmel_std_band_30,logmel_std_band_31,logmel_std_band_32,logmel_std_band_33,logmel_std_band_34,logmel_std_band_35,logmel_std_band_36,logmel_std_band_37,logmel_std_band_38,logmel_std_band_39,logmel_std_band_40,logmel_std_band_41,logmel_std_band_42,logmel_std_band_43,logmel_std_band_44,logmel_std_band_45,logmel_std_band_46,logmel_std_band_47,logmel_std_band_48,logmel_std_band_49,logmel_std_band_50,logmel_std_band_51,logmel_std_band_52,logmel_std_band_53,logmel_std_band_54,logmel_std_band_55,logmel_std_band_56,logmel_std_band_57,logmel_std_band_58,logmel_std_band_59,logmel_std_band_60,logmel_std_band_61,logmel_std_band_62,logmel_std_band_63,logmel_std_band_64,label
00000000.wav,10,0.010230276,0.001058106,0.028498723,0.004706644,1001.28401,60.18258026,1306.074118,34.92241329,2036.726286,140.5319961,-19.66138159,1.982839429,-2.985928302,0.634880711,-1.367881714,0.188009766,-0.940103091,-0.20365382,-0.491722578,0.16647427,-0.084813098,-0.115620829,0.015037141,0.175861839,0.181845575,0.165851415,0.149386306,0.159312808,0.169729675,0.174360949,0.152234518,0.146248023,0.136783827,0.129749269,0.123003826,0.106785088,-6.616650912,-6.139588316,-6.257496237,-6.631622158,-6.541647867,-6.745686763,-6.871738768,-6.746885225,-6.531799183,-6.888411404,-7.148566342,-7.221864654,-7.172446983,-7.170207851,-7.051728518,-7.592225505,-7.810670343,-7.821921663,-7.762444562,-7.663128042,-7.821015266,-8.100004656,-8.09130998,-8.116479347,-8.075251184,-8.034567255,-8.252388762,-8.272915715,-8.311709719,-8.360464198,-8.47126503,-8.555751348,-8.608620833,-8.749375204,-8.838915706,-8.850597289,-8.983610909,-9.035212285,-9.080718085,-9.093149086,-9.115300242,-9.149559899,-9.263010964,-9.408811316,-9.500294468,-9.612821988,-9.631448939,-9.642358936,-9.752100777,-9.847723243,-9.925957765,-10.01253515,-10.03594907,-10.12201118,-10.3555894,-10.4369224,-10.61812116,-10.71989604,-10.83822995,-11.00478441,-11.11138846,-11.25017493,-11.32827246,-11.47692139,0.367217061,0.352561842,0.339929902,0.309181286,0.341080734,0.284133105,0.314536707,0.277483171,0.309578996,0.286322872,0.305711361,0.288830219,0.280054064,0.239253771,0.228264945,0.252566441,0.250863782,0.253624988,0.236252683,0.268298775,0.260284653,0.23273443,0.242220249,0.227388732,0.217820467,0.227303503,0.2022425,0.210810784,0.211066901,0.216609278,0.218173198,0.197457095,0.203727168,0.192876778,0.188985856,0.179646094,0.181796005,0.178798713,0.166828365,0.18145137,0.16408438,0.159575871,0.159203503,0.15794306,0.158441778,0.167730562,0.151417744,0.157342869,0.143500552,0.139095386,0.141434773,0.129735557,0.14078386,0.14849651,0.12606072,0.138412868,0.118618391,0.124006145,0.128026506,0.112556374,0.115407946,0.111182635,0.110558037,0.123444773,1
00000001.wav,10,0.009013501,0.000942531,0.046012683,0.006472806,1498.944842,72.74381251,1814.884819,50.49798347,3255.62701,231.5550543,-17.49137115,-1.762340239,-1.774206707,-2.105523445,-1.125015721,0.159347217,1.053507143,0.884291623,-0.818210093,-0.911391137,0.134339882,0.553434117,0.797090979,0.306679083,0.226887857,0.279145876,0.331270039,0.217380635,0.250187296,0.237964497,0.159367646,0.208345281,0.243835569,0.127434415,0.213231557,0.18249737,-7.214941442,-6.554127762,-6.697485877,-6.541380571,-6.325365619,-6.81261455,-7.269803966,-7.42198404,-7.387632923,-7.547000402,-7.768920816,-7.36872659,-7.18929089,-7.128394378,-7.69714615,-7.579129575,-7.807543502,-7.750901127,-7.589514607,-7.799735083,-7.691703553,-6.976557747,-6.657184987,-8.048782831,-8.289589326,-8.171648793,-8.469581083,-8.692581308,-8.383767964,-8.57327679,-8.893400404,-8.867694226,-8.91586201,-8.581105368,-8.487393906,-9.022848047,-9.029315981,-8.954529214,-8.812659411,-8.890573933,-9.013850717,-9.148533438,-9.215613035,-9.287170578,-9.390141072,-9.443940547,-9.500222079,-9.514998678,-9.610269608,-9.628569364,-9.591947029,-9.46339863,-9.47532721,-9.529261499,-9.651260198,-9.733862501,-9.83096656,-9.950025168,-9.902464289,-9.800684494,-9.945015409,-9.991534557,-9.858036794,-10.14362253,0.338727208,0.398075937,0.328315612,0.344232543,0.284799712,0.27745324,0.301154859,0.315811966,0.274986257,0.262507665,0.278689771,0.320386973,0.276085876,0.36477452,0.26815834,0.238988725,0.191872837,0.252597951,0.330083559,0.218294458,0.26793725,0.37776764,0.358707221,0.258766959,0.219235527,0.21905105,0.228675436,0.201786378,0.27919013,0.23571248,0.21199064,0.191679225,0.178496212,0.234674538,0.278371547,0.171957309,0.176632121,0.170282437,0.200793175,0.196793584,0.17746185,0.179417903,0.179471247,0.191787245,0.179599074,0.159746954,0.159102585,0.149756371,0.150070114,0.148775673,0.141561611,0.142039891,0.150489384,0.166291144,0.144378419,0.145068184,0.137925867,0.139631755,0.141722731,0.137995253,0.125677834,0.118369544,0.13527427,0.109632621,1
00000002.wav,10,0.010155858,0.001120042,0.033531776,0.005912428,1151.492117,66.83205714,1445.85702,35.7217995,2467.343248,159.3529572,-17.93226006,0.449083565,-2.807439715,0.562837698,-1.315592569,0.255666501,-0.765897451,-0.241235752,-0.495503162,0.179942121,-0.060646092,-0.138850144,-0.049014193,0.222367027,0.203578024,0.188193735,0.183043828,0.160946569,0.149148314,0.131528013,0.115034158,0.146776981,0.151924572,0.14215301,0.104752649,0.107488977,-6.674886797,-6.183392507,-6.265214677,-6.572636451,-6.526199816,-6.72413064,-6.80297718,-6.785936863,-6.674784008,-6.89527813,-7.101779366,-7.20757758,-7.215771856,-7.222887266,-7.109188813,-7.524134529,-7.757182304,-7.808761151,-7.696716286,-7.627660474,-7.771188696,-8.034172878,-8.033649697,-8.05117899,-7.975842327,-7.968113714,-7.989101563,-8.249995316,-8.202281614,-8.237187579,-8.407440856,-8.452090965,-8.500180715,-8.636142724,-8.703318587,-8.697544602,-8.831768932,-8.864142193,-8.916124726,-8.925431089,-8.853140128,-8.907432016,-9.05633392,-9.197467577,-9.221967025,-9.361690351,-9.354857184,-9.365363866,-9.467261545,-9.578655868,-9.628935559,-9.740576439,-9.764443258,-9.800163627,-10.04038184,-10.10647606,-10.28035879,-10.39976408,-10.48512336,-10.63328029,-10.72558217,-10.87971188,-10.93281406,-11.09725803,0.353683946,0.383086132,0.340024125,0.299153222,0.350129292,0.318959363,0.3219748,0.317941959,0.271192611,0.281885169,0.26851449,0.296723788,0.284866487,0.246886012,0.266835049,0.23772006,0.25055147,0.247412841,0.278778321,0.253826333,0.244806522,0.21469186,0.22935191,0.225799527,0.231542181,0.231791654,0.210192537,0.208988139,0.206934695,0.205848023,0.195503254,0.207817754,0.19620387,0.176705506,0.193574523,0.195649113,0.172453186,0.181841328,0.174481542,0.186215544,0.207205265,0.174647006,0.179132984,0.1663425,0.178904845,0.164360132,0.157543391,0.156083409,0.143971904,0.145419586,0.151010423,0.135790078,0.131831949,0.144823514,0.117267663,0.127139666,0.12652721,0.128769146,0.128044218,0.124768344,0.115154635,0.112856183,0.122922705,0.114747451,1
00000003.wav,10,0.008898972,0.001084829,0.050441644,0.006263835,1563.577648,86.42070298,1848.049432,53.19348565,3497.990354,290.027209,-17.06662511,-2.025516071,-1.850478065,-2.398129169,-1.168498538,0.068946283,0.480833281,0.75487766,-0.708525351,-1.321274314,0.490362087,0.822910639,0.593268014,0.424093235,0.287470037,0.27665545,0.37115969,0.264378138,0.269628008,0.278422966,0.19706313,0.2250639,0.274028434,0.142029652,0.208788635,0.167755353,-7.275670477,-6.613175356,-6.738045222,-6.718407036,-6.508592875,-6.956210909,-7.097658888,-7.419726417,-7.29045229,-7.480395908,-7.651776879,-7.311208059,-7.106586811,-6.979478026,-7.634624339,-7.494492544,-7.711423753,-7.837005679,-7.64052491,-7.908864751,-7.971392772,-7.061819894,-6.574495242,-7.808287132,-8.255020207,-8.11432803,-8.420605895,-8.726582601,-8.360701157,-8.460887392,-8.908870685,-8.796452663,-8.821252255,-8.563749806,-8.351383679,-8.79829394,-8.813525071,-8.820125493,-8.833921047,-8.95769182,-9.068270491,-9.255580389,-9.294731483,-9.46458976,-9.531540652,-9.499797004,-9.475469449,-9.393102988,-9.391185055,-9.384118148,-9.392691665,-9.308024552,-9.395263021,-9.551540328,-9.683484607,-9.771006423,-9.843213268,-9.854881561,-9.748625826,-9.658597464,-9.828001926,-9.942492757,-9.819980602,-10.06556188,0.37637616,0.435584635,0.35825021,0.352032084,0.360429317,0.25773389,0.300878766,0.309679651,0.265474872,0.269080403,0.296710243,0.314614074,0.256920458,0.404277545,0.280418005,0.211567165,0.206362976,0.266119746,0.341363523,0.230454195,0.263204471,0.402324933,0.388528535,0.294322457,0.229998528,0.220648419,0.240021245,0.233225676,0.286205547,0.255490305,0.214295522,0.212626161,0.187351526,0.21035792,0.247977587,0.184271591,0.195344347,0.184986034,0.226422197,0.202297381,0.193122213,0.18396084,0.185846396,0.175978863,0.163218472,0.172169152,0.170681254,0.172939147,0.1434811,0.156841413,0.158152085,0.164364789,0.159957019,0.16040345,0.16792573,0.143672522,0.131397583,0.144953409,0.136319042,0.127248408,0.130640957,0.129224836,0.12786547,0.107915412,1
00000004.wav,10,0.010503643,0.002440763,0.024338942,0.00571516,1015.900632,114.6804425,1426.808856,95.12436869,2223.321945,338.8237241,-20.7923473,0.774987144,-1.815239205,1.000356685,-1.011600205,0.574469047,0.066157554,-0.134841552,-0.075735547,-0.076234513,0.039018494,0.232334493,-0.012030127,3.290790486,0.816973724,0.390651746,0.318025198,0.222256526,0.182818064,0.335118871,0.223132367,0.166448522,0.17203816,0.147720557,0.147642639,0.114736413,-6.344584258,-6.122221821,-6.209597987,-6.162065431,-6.406097327,-6.783021437,-6.983839267,-7.131161172,-7.046348303,-7.139636399,-7.309552823,-7.458122882,-7.40861951,-7.518715107,-7.667297559,-7.899288523,-7.944706606,-7.926069401,-7.983868225,-8.11671974,-7.997573697,-8.015156499,-8.171209445,-8.245332273,-8.305856593,-8.394201196,-8.43847385,-8.536334173,-8.574186688,-8.723481198,-8.859203359,-8.946976194,-8.854619153,-8.888660556,-8.94482203,-9.066711263,-9.193658297,-9.282611236,-9.2310522,-9.104487433,-9.168831271,-9.344243692,-9.396049681,-9.396463797,-9.540304042,-9.608174673,-9.391805298,-9.390115589,-9.664855535,-9.849112644,-9.920584468,-10.11928425,-10.12567119,-10.15936162,-10.38979339,-10.37470461,-10.53643739,-10.68789857,-10.73127884,-10.81976724,-10.8610924,-10.92571043,-10.9890747,-11.22923772,0.408113663,0.349897349,0.360934025,0.392079203,0.340904703,0.345733929,0.320639275,0.308375453,0.313350698,0.319623904,0.313683421,0.305630821,0.324235929,0.301386746,0.321471827,0.312221438,0.278791448,0.264816365,0.286489028,0.321940037,0.321225547,0.27813287,0.324306414,0.342937623,0.313719485,0.260683872,0.258677286,0.304497737,0.281895956,0.265899057,0.279750065,0.224419319,0.232428588,0.242290204,0.241677137,0.23186014,0.240105024,0.234485804,0.250498494,0.267644609,0.271069984,0.260492185,0.229670574,0.214664564,0.229954817,0.251632045,0.248903862,0.230014637,0.279268905,0.279196707,0.241600234,0.271450892,0.261280955,0.25675759,0.276179316,0.334119208,0.318279113,0.297394457,0.290954299,0.312132004,0.300501685,0.310182615,0.310495475,0.309242645,1
00000005.wav,10,0.008958726,0.000864726,0.047893818,0.005688137,1431.427744,71.66139905,1777.598929,47.80445238,2929.360932,256.372927,-17.44842335,-0.883848076,-1.993324218,-3.17155257,-0.946037061,-0.077679945,0.06158269,-0.156229261,-0.369523725,0.11629212,1.430059144,0.444424996,-0.748013892,0.296237175,0.241458458,0.272262627,0.281145547,0.242423442,0.316386251,0.216029247,0.258804911,0.289010266,0.147726312,0.200289425,0.193318723,0.150516914,-7.092927675,-6.515830837,-6.671137166,-6.779503339,-6.707134831,-6.943327179,-7.120401799,-7.37173413,-7.273510942,-7.475102811,-7.685951471,-7.515305062,-6.647085332,-7.124718972,-7.031079468,-7.3662131,-7.350510522,-6.990639692,-8.020694313,-7.802643195,-7.774269442,-8.064648143,-8.303729639,-7.176405913,-6.840793954,-8.06736777,-8.58583263,-7.861068596,-8.182311172,-8.833808236,-8.623641215,-8.575259225,-8.908857254,-8.937490329,-8.984700135,-8.959788086,-8.45223788,-8.984369628,-9.276879581,-9.322620855,-9.205864214,-9.364922282,-9.534687313,-9.601999812,-9.609597252,-9.581815529,-9.604945744,-9.5830033,-9.619345497,-9.668174378,-9.647256138,-9.567501373,-9.664285846,-9.778292047,-9.838110375,-9.846631384,-9.945690192,-9.993426561,-9.884148674,-9.748617734,-9.916344218,-9.981416961,-9.809812572,-10.09244631,0.334804918,0.386193214,0.325231398,0.337574279,0.329189827,0.321020076,0.301235306,0.284890212,0.288284146,0.286923684,0.291594191,0.19898073,0.171868122,0.160194622,0.3680012,0.284174983,0.279652752,0.390385371,0.227779322,0.30343554,0.266408207,0.254391849,0.226034883,0.366811182,0.372448207,0.233620052,0.239387745,0.269297317,0.230016652,0.208351953,0.228181399,0.241614323,0.20017028,0.200339193,0.188178526,0.222507625,0.261196855,0.230857946,0.179415049,0.171840633,0.188974697,0.174784298,0.172886021,0.169487812,0.158553315,0.155348895,0.156340286,0.164250661,0.14966961,0.150920082,0.14755399,0.1478907,0.140167371,0.141938953,0.143614338,0.147177655,0.144763137,0.151871629,0.143610772,0.136937126,0.13082118,0.125145837,0.135006013,0.119220618,1
00000006.wav,10,0.009885668,0.0011885,0.028049567,0.005365244,1066.305619,78.40624765,1461.245333,52.86650142,2176.999598,202.5397637,-20.00153008,0.736059182,-1.782001595,-0.068799943,-0.545856811,0.910388189,-0.150319309,-0.527121999,-0.57287974,-0.125313506,0.169983317,0.209211533,-0.415578722,0.266501885,0.331155747,0.255440811,0.251149581,0.192968715,0.184713744,0.163041937,0.148177731,0.155479438,0.157480221,0.179506057,0.173517024,0.20410562,-6.628750891,-6.182596841,-6.329446806,-6.430708737,-6.367949921,-6.391780554,-6.687785866,-7.187387642,-7.227272159,-7.123199549,-7.173924022,-7.270126314,-7.248348482,-7.622076629,-7.790569731,-7.870553105,-7.822618727,-7.831790555,-8.033477319,-8.054530983,-7.901745602,-8.142917792,-8.108247953,-8.045688855,-7.807574467,-7.904070629,-8.042762929,-8.273351121,-8.534800677,-8.53019863,-8.753168107,-8.808436912,-8.830966339,-8.880257505,-9.019998754,-9.140499393,-9.099751963,-9.136207826,-9.187865424,-9.279249814,-9.362538332,-9.399916465,-9.534830662,-9.586428546,-9.584357625,-9.481602458,-9.496553239,-9.58153464,-9.716761302,-9.852388472,-9.874692961,-9.963266987,-10.04562555,-10.07646352,-10.19179142,-10.29801853,-10.40948803,-10.46749219,-10.51077163,-10.61340988,-10.6853534,-10.73397786,-10.83980375,-11.018313,0.338765679,0.373585592,0.31782982,0.323489916,0.345031664,0.314477201,0.327355885,0.307619986,0.282132491,0.295975227,0.286147801,0.268539059,0.291398264,0.282414412,0.272806336,0.273234394,0.267130013,0.273055156,0.245281246,0.235686177,0.272041701,0.218939263,0.255622783,0.218953725,0.242918076,0.23190079,0.249485,0.219286567,0.200401726,0.211103192,0.208132753,0.201287952,0.199604402,0.180656584,0.195086277,0.197418932,0.191524721,0.195229365,0.17712247,0.175469673,0.170196641,0.168453939,0.169376142,0.175485795,0.161659801,0.166905649,0.156645509,0.149187483,0.146123613,0.142994415,0.134508681,0.136942476,0.138519949,0.130551233,0.130608582,0.144343522,0.152147994,0.353020113,0.398906834,0.178338964,0.129619718,0.128704801,0.115561895,0.110199396,1
00000007.wav,10,0.010165336,0.001712061,0.034862029,0.006648364,1396.263339,121.6588774,1798.425101,75.87660882,3288.836415,302.3733261,-17.35812901,-2.043283963,-0.701062525,0.170386817,-0.86611732,-0.125824828,-0.388181592,-0.120036474,-0.145047304,0.036080515,-0.174202372,0.145799535,0.054722717,1.003732874,0.53058394,0.270049974,0.225061721,0.200340483,0.168588469,0.185567042,0.131167983,0.124083918,0.134265137,0.123634927,0.129670846,0.118713229,-6.263043638,-6.151617107,-6.425912022,-6.384994275,-6.464712444,-6.674397647,-6.946263675,-7.066705012,-6.924337461,-7.013459673,-7.128533241,-7.223741137,-7.265575811,-7.409030077,-7.50108024,-7.677637886,-7.696618034,-7.719993621,-7.891150857,-7.98479833,-7.99453563,-8.021646572,-8.109896318,-8.190296783,-8.198007206,-8.332302092,-8.450108734,-8.476226977,-8.47923728,-8.495643514,-8.576782998,-8.629565896,-8.633880554,-8.678425298,-8.789043613,-8.809468007,-8.821435381,-8.852472956,-8.947184962,-8.986888426,-9.00741347,-9.071918755,-9.036276459,-9.011038462,-9.020904652,-9.123134466,-9.218106979,-9.266046504,-9.297503858,-9.3663126,-9.413722272,-9.381990857,-9.494714317,-9.562241967,-9.630528769,-9.684799751,-9.71044561,-9.783191325,-9.818088399,-9.90183419,-9.985766214,-10.06929479,-10.13762792,-10.26323039,0.377557515,0.347284248,0.365121548,0.337040919,0.327152265,0.320033978,0.364026058,0.323976567,0.332309142,0.385317715,0.423005235,0.334843461,0.309691241,0.3009334,0.285048223,0.303141325,0.307384016,0.349954428,0.301146701,0.27994935,0.280496715,0.274703625,0.250670534,0.266514716,0.235161663,0.239095293,0.283007949,0.276955633,0.256147872,0.239949822,0.242724707,0.239183642,0.193662246,0.203187639,0.213785434,0.212586727,0.200118519,0.190965746,0.190825694,0.188814987,0.186023005,0.185829862,0.169184651,0.17879334,0.16344866,0.168289625,0.17080429,0.150561576,0.16054958,0.143509905,0.142992483,0.144883799,0.142024167,0.139209443,0.134363113,0.137674221,0.142210839,0.124857844,0.117446002,0.116255006,0.136201818,0.112028775,0.114531561,0.115981163,1
00000008.wav,10,0.008606353,0.003224956,0.041295761,0.022123443,1104.571405,237.7047254,1279.223172,115.317561,2122.638666,438.6432868,-21.60950426,1.436038988,-4.600404592,0.581254518,-0.470591868,0.350924312,-1.236249604,0.167232768,0.475552936,0.111229141,-0.313288557,0.044065307,0.73041677,18.84668578,3.491392972,3.198925436,0.269677338,0.577678822,0.350544205,0.515782024,0.230088085,0.529681296,0.180108337,0.323201905,0.150826334,0.280731944,-6.709863161,-6.287177845,-6.519103296,-6.774964317,-7.051849364,-7.026804607,-7.204282717,-7.318941399,-7.237418977,-7.42366158,-7.441841432,-7.417370232,-7.481772964,-7.559761347,-7.56323508,-7.763033988,-7.907069252,-7.949267989,-7.952432006,-7.953214067,-8.083643053,-8.100147063,-8.147391856,-8.151985511,-8.177034259,-8.285206346,-8.427297627,-8.437852907,-8.498713028,-8.515139146,-8.188641891,-7.779808478,-8.217569729,-8.767790634,-8.882209425,-8.871892318,-8.972057949,-9.018561157,-9.17913712,-9.25635476,-9.222254217,-9.403488572,-9.483847092,-9.565628016,-9.65822255,-9.670946791,-9.766823799,-9.977228439,-10.06212565,-9.928903952,-9.986861525,-10.30622829,-10.41892804,-10.35648428,-10.45388948,-10.72819622,-10.92568005,-11.07950846,-11.2143035,-11.3142083,-11.23995377,-11.40017277,-11.52888752,-11.73713606,0.382375364,0.462452221,0.274553717,0.316374183,0.306619707,0.315634801,0.332572872,0.423595261,0.365959603,0.321201824,0.365125777,0.373343969,0.39144273,0.376236431,0.369465866,0.354455905,0.368059025,0.373953789,0.375824034,0.37159156,0.424265395,0.445468941,0.480712803,0.500701814,0.441640545,0.44825043,0.486615532,0.50229499,0.463050449,0.491121822,0.854209685,0.848121968,0.499680887,0.594691499,0.577140227,0.61016982,0.577760682,0.577146619,0.550954495,0.541607119,0.499775402,0.508707113,0.483114337,0.530455039,0.539921973,0.514370685,0.432589589,0.42737891,0.42765163,0.697045912,0.703433016,0.488292758,0.486191879,0.682174521,0.709537955,0.422238823,0.43904736,0.445412893,0.424984737,0.426245291,0.588622843,0.421047308,0.367501501,0.357344124,1
00000009.wav,10,0.008837323,0.001055899,0.046538524,0.005111461,1425.699733,74.96750795,1793.719473,56.54313079,2891.127412,265.7045636,-17.93128233,-0.936922946,-1.872948489,-3.093137454,-0.681405997,-0.322019597,0.464453518,0.592625293,-0.114279822,-0.90886139,0.096425259,0.501247733,0.015328868,0.432228523,0.270825711,0.242290286,0.337437505,0.240236751,0.223783871,0.269981143,0.179747682,0.202411036,0.292889218,0.15324272,0.251071948,0.199319521,-7.068542107,-6.610007699,-6.741579511,-6.911219091,-6.62390501,-6.745277259,-6.813523542,-7.382868237,-7.287363951,-7.452971853,-7.702388849,-7.73602321,-7.440588799,-6.907869227,-7.409246789,-7.006821856,-7.038271394,-7.889990357,-7.647785773,-8.023277057,-8.157785141,-7.704532577,-6.697996425,-7.323866088,-8.103154323,-7.984778971,-8.383534516,-8.666100826,-8.552577011,-8.304986122,-8.81944392,-8.949451826,-8.54160869,-8.381443259,-8.39759872,-8.80653853,-9.220000358,-9.274293535,-9.028842226,-9.224160954,-9.261111244,-9.434347651,-9.488001727,-9.583100537,-9.698512848,-9.69487833,-9.672643437,-9.675669951,-9.697987982,-9.702779016,-9.779773832,-9.754560565,-9.697603812,-9.798668914,-9.916436496,-9.919618955,-9.952581983,-9.978793514,-9.946367791,-9.699981026,-9.815498073,-9.967605588,-9.817740701,-10.01989311,0.289151905,0.372893374,0.33290173,0.354913678,0.367026081,0.303249643,0.296906358,0.283966397,0.278434487,0.246348954,0.287821505,0.293690926,0.266973361,0.391734524,0.278023685,0.33307071,0.334646671,0.28179177,0.318145509,0.217504514,0.224941534,0.346009151,0.389650339,0.36694447,0.189246996,0.180255913,0.24171801,0.205621115,0.226123734,0.29097625,0.180870129,0.192612231,0.20014219,0.218103986,0.287460083,0.253300249,0.191615408,0.196416991,0.231334946,0.188104631,0.193006908,0.16271061,0.160884193,0.156918828,0.158967657,0.147765092,0.164241491,0.150961867,0.147615252,0.148041295,0.142154356,0.135369344,0.145113556,0.134906661,0.126691907,0.143822594,0.123290809,0.136598376,0.132495759,0.13583341,0.125655869,0.125616785,0.125590738,0.128523331,1
