filename,duration,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,mfcc_mu_1,mfcc_mu_2,mfcc_mu_3,mfcc_mu_4,mfcc_mu_5,mfcc_mu_6,mfcc_mu_7,mfcc_mu_8,mfcc_mu_9,mfcc_mu_10,mfcc_mu_11,mfcc_mu_12,mfcc_mu_13,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,logmel_mu_band_1,logmel_mu_band_2,logmel_mu_band_3,logmel_mu_band_4,logmel_mu_band_5,logmel_mu_band_6,logmel_mu_band_7,logmel_mu_band_8,logmel_mu_band_9,logmel_mu_band_10,logmel_mu_band_11,logmel_mu_band_12,logmel_mu_band_13,logmel_mu_band_14,logmel_mu_band_15,logmel_mu_band_16,logmel_mu_band_17,logmel_mu_band_18,logmel_mu_band_19,logmel_mu_band_20,logmel_mu_band_21,logmel_mu_band_22,logmel_mu_band_23,logmel_mu_band_24,logmel_mu_band_25,logmel_mu_band_26,logmel_mu_band_27,logmel_mu_band_28,logmel_mu_band_29,logmel_mu_band_30,logmel_mu_band_31,logmel_mu_band_32,logmel_mu_band_33,logmel_mu_band_34,logmel_mu_band_35,logmel_mu_band_36,logmel_mu_band_37,logmel_mu_band_38,logmel_mu_band_39,logmel_mu_band_40,logmel_mu_band_41,logmel_mu_band_42,logmel_mu_band_43,logmel_mu_band_44,logmel_mu_band_45,logmel_mu_band_46,logmel_mu_band_47,logmel_mu_band_48,logmel_mu_band_49,logmel_mu_band_50,logmel_mu_band_51,logmel_mu_band_52,logmel_mu_band_53,logmel_mu_band_54,logmel_mu_band_55,logmel_mu_band_56,logmel_mu_band_57,logmel_mu_band_58,logmel_mu_band_59,logmel_mu_band_60,logmel_mu_band_61,logmel_mu_band_62,logmel_mu_band_63,logmel_mu_band_64,logmel_std_band_1,logmel_std_band_2,logmel_std_band_3,logmel_std_band_4,logmel_std_band_5,logmel_std_band_6,logmel_std_band_7,logmel_std_band_8,logmel_std_band_9,logmel_std_band_10,logmel_std_band_11,logmel_std_band_12,logmel_std_band_13,logmel_std_band_14,logmel_std_band_15,logmel_std_band_16,logmel_std_band_17,logmel_std_band_18,logmel_std_band_19,logmel_std_band_20,logmel_std_band_21,logmel_std_band_22,logmel_std_band_23,logmel_std_band_24,logmel_std_band_25,logmel_std_band_26,logmel_std_band_27,logmel_std_band_28,logmel_std_band_29,logmel_std_band_30,logmel_std_band_31,logmel_std_band_32,logmel_std_band_33,logmel_std_band_34,logmel_std_band_35,logmel_std_band_36,logmel_std_band_37,logmel_std_band_38,logmel_std_band_39,logmel_std_band_40,logmel_std_band_41,logmel_std_band_42,logmel_std_band_43,logmel_std_band_44,logmel_std_band_45,logmel_std_band_46,logmel_std_band_47,logmel_std_band_48,logmel_std_band_49,logmel_std_band_50,logmel_std_band_51,logmel_std_band_52,logmel_std_band_53,logmel_std_band_54,logmel_std_band_55,logmel_std_band_56,logmel_std_band_57,logmel_std_band_58,logmel_std_band_59,logmel_std_band_60,logmel_std_band_61,logmel_std_band_62,logmel_std_band_63,logmel_std_band_64,label
00000000.wav,10,0.010057092,0.000904621,0.036693084,0.005685209,1195.481068,70.96861473,1515.323366,49.26524625,2469.453376,183.8680706,-17.50501462,0.222154398,-2.432340214,-0.79273084,-1.295896637,0.637220242,-0.200347559,-0.426585911,-0.609671707,-0.121887244,0.373942263,0.281209333,-0.414636183,0.314019877,0.340893227,0.266370124,0.240240497,0.221141284,0.221930187,0.158113264,0.14435539,0.167072318,0.148571411,0.202568899,0.219710604,0.19884924,-6.669732968,-6.312515485,-6.45224531,-6.475325842,-6.464754645,-6.584208014,-6.601542923,-6.963145561,-7.181545667,-7.154757344,-7.15997839,-7.142102213,-6.815610041,-7.162017921,-7.646422988,-7.677115041,-7.592578226,-7.317951004,-7.619374123,-7.770894481,-7.705647058,-7.72745094,-7.95012105,-7.973945182,-7.43882586,-7.289492879,-7.997833342,-8.153191758,-8.420659738,-8.446189625,-8.531327336,-8.553535746,-8.616761745,-8.679221781,-8.774611308,-8.868763721,-8.888984382,-8.924663748,-8.947496167,-9.056323191,-9.078471439,-9.154407335,-9.273868067,-9.306073477,-9.325092938,-9.323489545,-9.271975357,-9.335051931,-9.457618442,-9.544626422,-9.60153086,-9.689205026,-9.786954974,-9.811739775,-9.913622082,-10.05468762,-10.21062463,-10.24549374,-10.25776177,-10.42475713,-10.51391566,-10.5438559,-10.57942866,-10.69757081,0.361176695,0.351325421,0.293614911,0.328634679,0.337127261,0.321430705,0.325784469,0.3193717,0.311218206,0.305576555,0.281213261,0.265644854,0.332438197,0.301490019,0.277511418,0.268580455,0.266389963,0.300795375,0.221405623,0.228035175,0.262228201,0.26984739,0.210031102,0.218449794,0.229477723,0.237858134,0.250107922,0.206396163,0.202795122,0.21936743,0.19182644,0.216098693,0.206528346,0.190986458,0.208564876,0.176825484,0.186528805,0.184661039,0.178059886,0.183197952,0.164453754,0.172803201,0.16495557,0.157123608,0.165979003,0.150596383,0.151837457,0.150903556,0.149765834,0.145654882,0.140272366,0.13770472,0.122792903,0.135833498,0.127500993,0.123556227,0.127310359,0.323912685,0.41495412,0.12869648,0.124761763,0.114349141,0.119588985,0.128308856,1
00000001.wav,10,0.010342212,0.000919375,0.035560021,0.004757055,1157.749364,63.07391426,1432.774501,32.75465863,2394.594051,152.177089,-17.24357041,0.690672541,-2.971917702,0.022501109,-1.615898691,-0.071201806,-0.830806932,-0.182812064,-0.377719481,-0.072588823,-0.185498795,-0.16894596,0.061423135,0.16876871,0.187965626,0.179575025,0.157746364,0.143674762,0.14618983,0.1360003,0.147810639,0.140104923,0.134927737,0.127247548,0.135889107,0.11291658,-6.684627896,-6.250843771,-6.303538813,-6.701716357,-6.679750493,-6.702928493,-6.596878267,-6.679457746,-6.695350298,-6.898815489,-7.068441419,-7.046081465,-6.840288433,-7.020255135,-7.324365618,-7.4949481,-7.536837325,-7.318708445,-7.456801466,-7.480889798,-7.655680034,-7.747221034,-7.929024428,-7.819965073,-7.958128026,-8.017260177,-7.972395719,-8.172111383,-8.182938024,-8.209009735,-8.314855229,-8.360736617,-8.414227933,-8.547118004,-8.607115014,-8.664040487,-8.765854104,-8.818815216,-8.869741041,-8.880853801,-8.907743863,-8.945094252,-9.026991182,-9.141977022,-9.225411764,-9.371573252,-9.355681525,-9.368298667,-9.429208063,-9.506650367,-9.591602856,-9.711500492,-9.766336999,-9.821133879,-9.994398022,-10.12101126,-10.26813838,-10.3603739,-10.42369197,-10.57834943,-10.72289565,-10.82024322,-10.78928395,-10.87958374,0.344219559,0.323199573,0.305107305,0.2985149,0.327468215,0.276805451,0.303315244,0.308624013,0.322124048,0.309047766,0.285551064,0.280355099,0.312246064,0.279997071,0.252579763,0.251937127,0.253001999,0.304838286,0.259374606,0.241872018,0.242813271,0.258323937,0.229072006,0.230755356,0.208674313,0.218177072,0.203760822,0.214313728,0.185539723,0.187304769,0.202142073,0.208327056,0.204811471,0.203976441,0.193909284,0.181801686,0.174440507,0.183253558,0.166215231,0.159150428,0.168499352,0.168885683,0.15059414,0.155735113,0.164072241,0.147926826,0.148033415,0.129947142,0.14799494,0.141028253,0.136566547,0.128132038,0.136749223,0.127953235,0.121451727,0.129702859,0.135354116,0.133280247,0.117186521,0.116453339,0.1171326,0.112000479,0.112071492,0.112870626,1
00000002.wav,10,0.010087068,0.000980944,0.039985852,0.007571628,1480.96874,130.1885651,1816.528335,88.25246839,3376.858923,348.7116694,-16.14030288,-2.160753013,-1.139062294,-0.176562336,-0.836603585,-0.561640632,-0.591109502,-0.175572617,-0.324065847,-0.356338426,-0.535062518,-0.460002236,-0.498451867,0.546836084,0.584437,0.357835901,0.248016352,0.236946938,0.195531411,0.193423095,0.140154412,0.130662236,0.158833059,0.175975818,0.154608926,0.149877197,-6.608171726,-6.549852884,-6.785654495,-6.521047962,-6.492879167,-6.464902213,-6.099919455,-6.835908548,-7.154115339,-7.231675443,-7.273194376,-7.222992341,-6.884469128,-7.222188181,-7.621600738,-7.725599172,-7.686672583,-7.411645436,-7.660399959,-7.774090919,-7.800122028,-7.776919701,-8.072267671,-8.227219088,-8.290737798,-8.220106336,-8.302610802,-8.198232236,-8.272435013,-8.365479366,-8.436536325,-8.442686476,-8.487652456,-8.517314387,-8.599005083,-8.636449552,-8.656989433,-8.689991606,-8.727863874,-8.759344152,-8.868573385,-8.902310495,-8.9309139,-8.983112871,-9.065600042,-9.198202061,-9.199985122,-9.150104232,-9.180950982,-9.238311866,-9.257598045,-9.375792912,-9.488124699,-9.521561807,-9.574275028,-9.62252726,-9.66787325,-9.680371719,-9.649999873,-9.733906398,-9.856980119,-9.967040891,-10.00980298,-10.13077717,0.390739757,0.367476749,0.292058115,0.41463496,0.342103485,0.260399514,0.194695345,0.260817338,0.315581968,0.297043326,0.302198553,0.298365848,0.330409526,0.317078327,0.295918749,0.250222571,0.226785358,0.308333468,0.272115047,0.23158507,0.24158116,0.268966431,0.229412436,0.228420963,0.236007098,0.255843032,0.25733961,0.224924743,0.197979515,0.229238157,0.209934062,0.197204774,0.197020703,0.217484643,0.21759534,0.214307454,0.226633328,0.210160055,0.186186673,0.201380409,0.19014771,0.175549368,0.183024499,0.179251523,0.186372799,0.16554468,0.173857246,0.173693969,0.179335669,0.180067447,0.191598792,0.188078528,0.180693412,0.177716123,0.17251015,0.182334935,0.172427087,0.217592465,0.307104491,0.207643125,0.192568699,0.192105068,0.209844493,0.195615025,1
00000003.wav,10,0.008978083,0.0007932,0.052017603,0.005458215,1512.79676,71.71470845,1770.154505,46.6483309,3169.664389,235.0624577,-16.18429286,-1.65557811,-2.466094916,-2.709142116,-1.30712326,-0.159971512,0.014980991,-0.034491838,-0.484410998,-0.418627246,0.491268397,0.158055214,-0.530886999,0.242498731,0.248848941,0.187382823,0.236593358,0.226565203,0.261820746,0.192957265,0.180322448,0.192146986,0.178377677,0.162985556,0.169306978,0.15105309,-7.223990827,-6.911668081,-6.972924656,-6.736824456,-6.609935266,-6.745531479,-6.934628084,-7.003385017,-7.325111579,-7.513164856,-7.516336056,-7.395035769,-6.950706979,-6.951391354,-7.002203671,-7.587824682,-7.069022135,-7.177060082,-7.553168883,-7.611464168,-7.807886457,-7.747310586,-7.570112029,-6.714625365,-7.504681781,-8.177064621,-7.793139305,-7.834585689,-8.518227757,-8.487090175,-8.270770001,-8.571984446,-8.605709805,-8.661367012,-8.684696589,-8.37590624,-8.668205522,-8.933440983,-8.948596835,-8.96679057,-8.917662823,-9.115294331,-9.230948888,-9.26953247,-9.304954422,-9.390912075,-9.366906843,-9.369747774,-9.380360398,-9.425920826,-9.435128508,-9.360277482,-9.476310142,-9.628068616,-9.681524146,-9.705786817,-9.82935737,-9.873194135,-9.760556205,-9.613984484,-9.884394738,-9.932582782,-9.866727994,-9.99763889,0.372194463,0.3984983,0.306873318,0.31363096,0.299335692,0.33869054,0.285927836,0.33914873,0.324865733,0.313494124,0.297534124,0.26362493,0.327796418,0.251324499,0.362659397,0.258116036,0.328785671,0.262388607,0.238638916,0.304955571,0.234844238,0.275533995,0.309251534,0.328216696,0.278146843,0.228639602,0.24742498,0.220687577,0.213440642,0.207905484,0.243791177,0.209121189,0.194851835,0.18521268,0.190712153,0.252095598,0.21005791,0.179088082,0.181467011,0.173543538,0.169162582,0.168042364,0.165806988,0.164006643,0.152592154,0.159975783,0.143525921,0.151411738,0.160083123,0.148772874,0.145027914,0.143512519,0.141303735,0.142087304,0.154849743,0.144770433,0.13518017,0.139142976,0.140764725,0.138232063,0.119897186,0.128421844,0.123134483,0.119309243,1
00000004.wav,10,0.010237673,0.000798361,0.02912003,0.004773096,1150.555521,95.62497293,1547.688371,83.73094067,2488.896704,287.8673185,-18.82707961,0.214855959,-1.000908101,0.095627842,-1.343845669,-0.461561136,-0.978162328,-0.218963795,-0.576399852,-0.456171975,-0.861997757,-0.336537669,-0.473302851,0.783675754,0.654006736,0.319375567,0.227189152,0.231809587,0.181212248,0.151473796,0.154520677,0.128832889,0.18511642,0.182227665,0.217044548,0.20885273,-6.673337891,-6.614675495,-6.917642529,-6.778483268,-6.454968594,-5.905328606,-6.394523147,-6.962454252,-6.960791298,-7.076917744,-6.750420695,-7.218985039,-6.960153239,-7.207675176,-7.652612935,-7.724387361,-7.674582666,-7.419565176,-7.747343694,-7.972216278,-7.961795516,-7.809684981,-8.129663597,-8.289913035,-8.422444763,-8.448624213,-8.579839987,-8.488108464,-8.560832821,-8.676801005,-8.600759457,-8.66726513,-8.705410959,-8.81735699,-8.864260019,-8.9329213,-9.014282707,-9.048298332,-9.110265018,-9.180602763,-9.212263155,-9.22607282,-9.264763748,-9.32103771,-9.403017436,-9.562346436,-9.520902686,-9.508405391,-9.52944476,-9.5895356,-9.662415378,-9.771468194,-9.876556648,-9.913629536,-9.971201837,-10.08954325,-10.19214653,-10.13240544,-10.09927484,-10.34201447,-10.57577234,-10.71927664,-10.72080643,-10.81432629,0.393172894,0.369182013,0.278124534,0.326300243,0.2525927,0.199800928,0.19866533,0.302652558,0.318766065,0.228883162,0.223294794,0.231700127,0.320289691,0.293154999,0.26075072,0.264321955,0.246359597,0.295792147,0.243770823,0.251244931,0.234210516,0.263426195,0.215359003,0.240159804,0.232746035,0.234970284,0.235292209,0.239375039,0.227430934,0.213799514,0.214670783,0.207956476,0.201453265,0.212317875,0.217030783,0.20777837,0.195918919,0.195484686,0.195451241,0.194702362,0.205611866,0.206758273,0.197922465,0.189428655,0.180325431,0.177047631,0.181894422,0.164156947,0.168441021,0.175100018,0.175361378,0.175497188,0.16859154,0.180177981,0.193919311,0.19492946,0.222984948,0.404452177,0.486425914,0.29215558,0.243866313,0.175019501,0.151688124,0.141161163,1
00000005.wav,10,0.009925062,0.001559013,0.05085324,0.004157355,1515.129456,76.09101718,1788.395531,54.36202952,3237.389469,263.0724491,-16.32608172,-1.604565124,-2.113889026,-2.960301761,-2.050070846,-0.707103679,-0.008476055,0.683893753,0.411662561,-0.776009849,-0.915809994,-0.57462176,0.647360422,0.300131263,0.262216468,0.209318542,0.310107377,0.265782767,0.185609015,0.27501511,0.259773035,0.152186741,0.213692916,0.250988888,0.142645093,0.167420894,-7.26572154,-6.872688133,-7.04311391,-6.826330795,-6.665954828,-6.97213078,-6.975040672,-7.053345126,-7.357953809,-7.423576574,-7.432711423,-7.043043308,-6.87447689,-6.951533552,-7.025840911,-7.658433369,-7.453877107,-7.43221774,-7.630851505,-6.56980759,-6.381852798,-7.633348856,-8.056075601,-8.032556105,-8.134508986,-8.098491536,-8.170368375,-8.42661097,-8.53293641,-8.564919072,-8.007112307,-8.090090322,-8.547109894,-8.701993313,-8.777305325,-8.741874192,-8.933911357,-8.96251749,-8.977654108,-8.990323329,-8.986795721,-9.126988828,-9.241793389,-9.281871901,-9.318297968,-9.396470057,-9.332371377,-9.327576205,-9.395612556,-9.39294144,-9.423343529,-9.371017207,-9.445020996,-9.579425737,-9.636638545,-9.715696686,-9.822288009,-9.846394347,-9.760447452,-9.734772046,-9.864429435,-9.939506381,-9.743032087,-9.943874535,0.404092179,0.369252664,0.320405507,0.34205196,0.331732835,0.291947734,0.303006277,0.31824091,0.296969227,0.271108722,0.273066982,0.395610592,0.307793095,0.248790346,0.315458792,0.251651101,0.280586688,0.296134911,0.248609108,0.390968482,0.432403996,0.258409047,0.196621688,0.265881561,0.196837851,0.221231677,0.260544079,0.209502545,0.200379333,0.20102411,0.220469662,0.242349612,0.208713636,0.202120459,0.188627366,0.206697538,0.183441696,0.181565238,0.17513001,0.169930869,0.167540926,0.176396211,0.160064171,0.163766356,0.166607223,0.156684695,0.154348808,0.150831429,0.163563647,0.155882551,0.140814945,0.148113117,0.139382634,0.139845475,0.151463073,0.158276967,0.132422458,0.138445547,0.137668514,0.135443129,0.123220847,0.122366031,0.141911085,0.127850266,1
00000006.wav,10,0.009646202,0.001367482,0.059748723,0.014485354,1634.919911,217.9512846,1736.161726,104.7450287,3378.969051,397.0905764,-14.01511033,-2.807889322,-3.16160093,-0.389058859,-1.517884843,-1.016201449,-0.625402143,-0.126040517,-0.329039061,-0.139634302,-0.265220031,-0.168306716,0.015248932,5.635635399,2.036017014,0.975748962,0.424966282,0.442261107,0.391965168,0.353548632,0.25715648,0.196608029,0.19305624,0.198171266,0.187139975,0.128821983,-6.745680221,-6.531207599,-6.846408658,-6.96358722,-6.819618744,-6.823745178,-6.754489924,-6.711053218,-6.915824917,-7.198623407,-7.189172877,-7.091938764,-6.869934151,-6.978145215,-7.115540976,-7.272644082,-7.376848178,-7.265985593,-7.515975799,-7.631695223,-7.567143561,-7.476602966,-7.633347354,-7.872021443,-7.874592575,-7.96009759,-8.012542966,-8.05198129,-8.051619936,-8.008615866,-8.11531507,-8.114995431,-8.161376537,-8.194448599,-8.214695893,-8.17395918,-8.199985904,-8.327021935,-8.518037365,-8.439452065,-8.403549426,-8.436173353,-8.516708325,-8.581055206,-8.699312778,-8.808238995,-8.954629142,-8.992229026,-9.018039189,-9.131776775,-9.148398227,-9.208674444,-9.228893407,-9.315916893,-9.431203696,-9.543536315,-9.592468513,-9.628680407,-9.73257898,-9.839250816,-9.855221675,-9.908006,-9.919493785,-10.05283324,0.359755762,0.356197773,0.280406861,0.345707146,0.350321635,0.305986605,0.335073196,0.306852549,0.36607945,0.299418151,0.297536157,0.3215628,0.326334534,0.286176115,0.300436554,0.287356234,0.297144573,0.339771396,0.260599975,0.328764198,0.38418134,0.328225289,0.388144038,0.328497099,0.389879318,0.331234153,0.350515328,0.386453478,0.315405992,0.388910313,0.361739097,0.359661952,0.400601795,0.411838536,0.439440245,0.569273161,0.575451074,0.489401209,0.346656632,0.388766452,0.362715963,0.361887273,0.339725351,0.353737822,0.347353689,0.310032908,0.269001904,0.242466791,0.251154496,0.287396519,0.32308872,0.298957127,0.282602317,0.367033946,0.296742982,0.296726885,0.319077026,0.336266606,0.313313659,0.356821932,0.366135507,0.367726367,0.364568324,0.364801193,1
00000007.wav,10,0.010306014,0.001184526,0.028184157,0.005146727,1045.913325,76.13897283,1458.489881,60.503734,2207.04381,203.6640593,-19.59660466,0.884401662,-1.405416035,0.193445756,-1.322552847,-0.388504785,-0.491876181,0.297403696,-0.244042154,-0.201899604,-0.318357841,-0.285335451,-0.135410791,0.37766963,0.415263035,0.324655914,0.284303654,0.258822604,0.233977465,0.189044504,0.161259986,0.179237094,0.163682963,0.237868537,0.196076446,0.204790116,-6.3658866,-6.17647768,-6.518268508,-6.618478023,-6.446498085,-6.320552582,-6.627191467,-6.926677843,-6.94802954,-7.116789003,-7.149532828,-7.302035347,-6.95998907,-7.193026835,-7.550300766,-7.669196876,-7.687911582,-7.41806328,-7.689927182,-7.941708751,-7.84540532,-7.715425567,-8.150513619,-8.330272944,-8.463161363,-8.559398441,-8.593217772,-8.494271671,-8.583031521,-8.737641608,-8.653548689,-8.732682473,-8.765857295,-8.890319955,-8.952721419,-9.012751191,-9.122669675,-9.100625982,-8.907738497,-9.018957392,-9.266823064,-9.329572424,-9.395173062,-9.439501511,-9.53864953,-9.674160147,-9.651957443,-9.646173745,-9.671886555,-9.694888854,-9.802763681,-9.901728562,-10.00987486,-10.04720664,-10.13498753,-10.29070096,-10.40815116,-10.38300496,-10.36720934,-10.58063371,-10.77999657,-10.84750197,-10.81940078,-10.88654004,0.345469723,0.375807485,0.351685175,0.342702962,0.314450785,0.267083872,0.255636427,0.328236934,0.352045759,0.284130307,0.303248433,0.259993244,0.345156917,0.288295504,0.250184185,0.273003136,0.251679923,0.31437026,0.238581686,0.271593154,0.278901495,0.285153833,0.229082589,0.258043952,0.24357568,0.221910647,0.20835493,0.227482809,0.272383699,0.211643503,0.26134225,0.181877532,0.216683151,0.205636929,0.182020129,0.19158871,0.182472565,0.184397117,0.294038618,0.238174459,0.161240693,0.168783465,0.176424006,0.166274445,0.161706744,0.147805706,0.149998281,0.152265421,0.154417792,0.140400168,0.144464265,0.142877111,0.137429255,0.136790966,0.141250526,0.142589897,0.143569028,0.316861444,0.435912068,0.188532124,0.170251788,0.134855942,0.131448974,0.127161384,1
00000008.wav,10,0.010407402,0.00098568,0.02947998,0.007279816,1072.636857,81.28200783,1481.28856,72.84523465,2235.982717,248.6903502,-19.00881416,0.851625466,-1.347370374,-0.074798771,-1.475907085,-0.215255701,-0.721334402,-0.214949348,0.027351884,-0.150468287,-0.571171762,-0.527611056,-0.336120141,0.427441326,0.534344076,0.326662741,0.28956761,0.201696023,0.169732086,0.174897602,0.158207072,0.153517041,0.189327239,0.218982283,0.246859257,0.224579153,-6.471039983,-6.262916423,-6.623413739,-6.546461607,-6.410274202,-6.428893798,-6.48350449,-6.651183404,-6.621002415,-7.139792659,-7.408783046,-7.34754616,-6.918856969,-7.144916193,-7.362552223,-7.51050612,-7.52303108,-7.26623986,-7.60356668,-7.820540236,-7.910015007,-7.853326787,-8.242915982,-8.168593726,-8.337335935,-8.553714677,-8.573778085,-8.21042839,-8.311812661,-8.76217621,-8.563175438,-8.631621398,-8.69856624,-8.862220986,-8.951947737,-9.017158507,-9.091475703,-9.089069943,-9.177141125,-9.263485818,-9.290217721,-9.289326794,-9.354900153,-9.340222916,-9.337608448,-9.552661119,-9.563224292,-9.515450828,-9.585581949,-9.643161764,-9.728236078,-9.844801494,-9.930592726,-9.998770549,-10.0899363,-10.2324829,-10.36419595,-10.33896871,-10.37135597,-10.59647101,-10.69400396,-10.71035329,-10.68377282,-10.72216592,0.340492357,0.3646263,0.283527403,0.31155921,0.292323803,0.342040486,0.281385359,0.301035806,0.331783235,0.257507258,0.286970499,0.255412335,0.34492746,0.29811423,0.217403499,0.208413583,0.236193938,0.280397855,0.224971057,0.246574333,0.218458,0.279852557,0.223917581,0.212168071,0.19342318,0.200679821,0.219937595,0.222424624,0.217407749,0.206635345,0.213893439,0.197121048,0.188040022,0.189078942,0.199160137,0.1887229,0.17745768,0.177170993,0.179691507,0.166580057,0.169966044,0.172445832,0.175151151,0.163980271,0.185257547,0.153742647,0.149906,0.168880427,0.145245457,0.145428478,0.14652762,0.142417785,0.145208496,0.142996073,0.129926458,0.138091579,0.128099773,0.453963195,0.495183975,0.137333838,0.138436508,0.126639032,0.122136137,0.122590926,1
00000009.wav,10,0.010395891,0.000869102,0.037450546,0.005506736,1222.602434,64.87841536,1507.689882,32.99188045,2603.999196,148.4287097,-16.64505298,-0.064030028,-2.712213974,0.071047026,-1.54570928,-0.050663359,-0.892266189,-0.120768073,-0.354103082,-0.081642985,-0.247066117,-0.239464419,0.100349499,0.19649658,0.189514617,0.170163414,0.170753327,0.15599809,0.145367955,0.140624433,0.134648033,0.127685102,0.13562978,0.134540517,0.13952605,0.122930078,-6.588373607,-6.204168398,-6.328789464,-6.726031051,-6.671170139,-6.742133209,-6.664813784,-6.587319032,-6.654045662,-6.922395361,-7.127477513,-7.106729242,-6.874986901,-7.063229749,-7.315244538,-7.543778697,-7.567939575,-7.328548212,-7.461861326,-7.500553478,-7.671603356,-7.709044288,-7.895741845,-7.979729385,-8.013211229,-7.871339044,-8.154754943,-8.187735537,-8.156244874,-8.189505023,-8.220375072,-8.303895355,-8.390397455,-8.504028226,-8.58327702,-8.608053948,-8.720088047,-8.755950833,-8.81698256,-8.839735145,-8.814481326,-8.856459614,-8.976517174,-9.082106017,-9.130443752,-9.295358966,-9.261271129,-9.249159615,-9.336541124,-9.390506024,-9.437339931,-9.564815613,-9.607964454,-9.65069178,-9.831328803,-9.942394926,-10.11150462,-10.19953548,-10.27882622,-10.41703573,-10.52324369,-10.63667337,-10.64535134,-10.75704417,0.36521049,0.296864024,0.286214137,0.286250909,0.349315993,0.334557533,0.318981129,0.289293573,0.282814555,0.28829509,0.302834628,0.278568499,0.332491046,0.276372197,0.283488851,0.27470233,0.252874765,0.287478188,0.236087297,0.254394117,0.234762337,0.273725528,0.235613456,0.227220486,0.218503647,0.228216425,0.214718994,0.216365041,0.225895847,0.199396727,0.206841797,0.204199316,0.195821839,0.20006369,0.190333264,0.196102192,0.176047785,0.174220264,0.167837639,0.180738063,0.160811271,0.16114115,0.15109182,0.164120801,0.16374394,0.170272562,0.143515946,0.152329373,0.143761385,0.148521472,0.138571734,0.144416834,0.137839912,0.130993993,0.129992683,0.131769389,0.125840475,0.124354637,0.130215502,0.123536028,0.112680886,0.108454519,0.118274589,0.11695209,1
