filename,duration,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,mfcc_mu_1,mfcc_mu_2,mfcc_mu_3,mfcc_mu_4,mfcc_mu_5,mfcc_mu_6,mfcc_mu_7,mfcc_mu_8,mfcc_mu_9,mfcc_mu_10,mfcc_mu_11,mfcc_mu_12,mfcc_mu_13,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,logmel_mu_band_1,logmel_mu_band_2,logmel_mu_band_3,logmel_mu_band_4,logmel_mu_band_5,logmel_mu_band_6,logmel_mu_band_7,logmel_mu_band_8,logmel_mu_band_9,logmel_mu_band_10,logmel_mu_band_11,logmel_mu_band_12,logmel_mu_band_13,logmel_mu_band_14,logmel_mu_band_15,logmel_mu_band_16,logmel_mu_band_17,logmel_mu_band_18,logmel_mu_band_19,logmel_mu_band_20,logmel_mu_band_21,logmel_mu_band_22,logmel_mu_band_23,logmel_mu_band_24,logmel_mu_band_25,logmel_mu_band_26,logmel_mu_band_27,logmel_mu_band_28,logmel_mu_band_29,logmel_mu_band_30,logmel_mu_band_31,logmel_mu_band_32,logmel_mu_band_33,logmel_mu_band_34,logmel_mu_band_35,logmel_mu_band_36,logmel_mu_band_37,logmel_mu_band_38,logmel_mu_band_39,logmel_mu_band_40,logmel_mu_band_41,logmel_mu_band_42,logmel_mu_band_43,logmel_mu_band_44,logmel_mu_band_45,logmel_mu_band_46,logmel_mu_band_47,logmel_mu_band_48,logmel_mu_band_49,logmel_mu_band_50,logmel_mu_band_51,logmel_mu_band_52,logmel_mu_band_53,logmel_mu_band_54,logmel_mu_band_55,logmel_mu_band_56,logmel_mu_band_57,logmel_mu_band_58,logmel_mu_band_59,logmel_mu_band_60,logmel_mu_band_61,logmel_mu_band_62,logmel_mu_band_63,logmel_mu_band_64,logmel_std_band_1,logmel_std_band_2,logmel_std_band_3,logmel_std_band_4,logmel_std_band_5,logmel_std_band_6,logmel_std_band_7,logmel_std_band_8,logmel_std_band_9,logmel_std_band_10,logmel_std_band_11,logmel_std_band_12,logmel_std_band_13,logmel_std_band_14,logmel_std_band_15,logmel_std_band_16,logmel_std_band_17,logmel_std_band_18,logmel_std_band_19,logmel_std_band_20,logmel_std_band_21,logmel_std_band_22,logmel_std_band_23,logmel_std_band_24,logmel_std_band_25,logmel_std_band_26,logmel_std_band_27,logmel_std_band_28,logmel_std_band_29,logmel_std_band_30,logmel_std_band_31,logmel_std_band_32,logmel_std_band_33,logmel_std_band_34,logmel_std_band_35,logmel_std_band_36,logmel_std_band_37,logmel_std_band_38,logmel_std_band_39,logmel_std_band_40,logmel_std_band_41,logmel_std_band_42,logmel_std_band_43,logmel_std_band_44,logmel_std_band_45,logmel_std_band_46,logmel_std_band_47,logmel_std_band_48,logmel_std_band_49,logmel_std_band_50,logmel_std_band_51,logmel_std_band_52,logmel_std_band_53,logmel_std_band_54,logmel_std_band_55,logmel_std_band_56,logmel_std_band_57,logmel_std_band_58,logmel_std_band_59,logmel_std_band_60,logmel_std_band_61,logmel_std_band_62,logmel_std_band_63,logmel_std_band_64,label
00000000.wav,10,0.00595844,0.000498902,0.04887664,0.004575956,1468.312095,63.62868204,1673.88613,41.52605616,3049.236334,177.7450166,-20.71885252,-1.380756704,-2.847044902,-2.311769944,-2.714672519,-1.179403221,-0.545481118,0.261724866,0.0267665,-0.457631504,-0.161063624,-0.277162071,-0.449700167,0.226112465,0.228937677,0.211761516,0.225245744,0.164126883,0.197875867,0.196246443,0.176218089,0.198985166,0.166012448,0.145846972,0.17548474,0.128986291,-7.73109729,-7.438771896,-7.677102253,-7.443935234,-7.295443475,-7.404436598,-7.194238245,-7.162353942,-7.677905813,-7.909208783,-7.81521593,-7.529376577,-7.053836209,-7.221394531,-7.544438264,-7.963965392,-6.873641551,-7.053494445,-7.764775909,-7.9926154,-8.139829979,-7.954258853,-8.088284544,-7.464955622,-8.204731964,-8.717798907,-8.644878235,-8.55797468,-8.832553861,-8.859953823,-8.684034209,-8.809420766,-8.843284127,-8.929058276,-8.966330543,-8.894629483,-9.075744337,-9.153220792,-9.218195559,-9.254522123,-9.272919221,-9.396724339,-9.457367975,-9.478600124,-9.548862229,-9.688972499,-9.659274011,-9.627090033,-9.648875923,-9.678764722,-9.762447922,-9.787868682,-9.915718819,-10.00073493,-10.08043487,-10.18747647,-10.32857764,-10.35661843,-10.28865102,-10.27203697,-10.49254684,-10.54404251,-10.477693,-10.6100163,0.392104282,0.330684499,0.310098209,0.361001224,0.327120078,0.318710689,0.321489025,0.340244176,0.314100383,0.297785111,0.300671558,0.276857059,0.323543467,0.267115071,0.290763804,0.267387677,0.225688508,0.214274378,0.251919723,0.272963468,0.227066288,0.303170104,0.227008692,0.345706779,0.268250486,0.222545886,0.213432598,0.238606979,0.196002171,0.204150479,0.216536019,0.195712494,0.216113586,0.190718465,0.20886848,0.207254724,0.186018651,0.193707133,0.174818047,0.177103077,0.173878762,0.177379859,0.162353416,0.169150243,0.161074475,0.160249893,0.147488483,0.148475105,0.14998349,0.154327513,0.146657559,0.137838402,0.138874743,0.12879416,0.136117121,0.131258135,0.125953156,0.134563603,0.127047804,0.134076083,0.123585871,0.116764715,0.120219778,0.10945098,1
00000001.wav,10,0.006480528,0.000530545,0.041820037,0.004722163,1290.722742,58.90310634,1534.007034,34.71259732,2715.032154,139.82296,-20.64542869,-0.287978721,-2.849895003,-0.477380034,-2.210747904,-0.698600406,-1.063086175,-0.128246225,-0.161254443,-0.137822479,-0.216878284,-0.201028213,0.121327538,0.222708091,0.188302553,0.156239548,0.172696032,0.175928528,0.178717908,0.16021021,0.154086711,0.141046425,0.150813666,0.15750839,0.150451467,0.110545229,-7.245745345,-6.829708535,-6.921723268,-7.289681158,-7.227369445,-7.321303702,-6.996203178,-6.979545681,-7.170534055,-7.359037938,-7.395526199,-7.368557747,-6.973309765,-7.154799294,-7.63209161,-7.826086449,-7.773370697,-7.399655834,-7.672083577,-7.901552998,-8.007856995,-7.882091049,-8.212844274,-8.314801195,-8.419452183,-8.447543843,-8.491920721,-8.489176264,-8.572285175,-8.659205643,-8.636881571,-8.66002226,-8.729424105,-8.840525657,-8.895607819,-8.953876833,-9.061424362,-9.083717274,-9.133668925,-9.181985574,-9.208217125,-9.242613929,-9.319107862,-9.368378957,-9.419816425,-9.620057307,-9.609451543,-9.598857536,-9.643388422,-9.684462301,-9.767956334,-9.87644857,-9.977808747,-10.03552189,-10.12969846,-10.30443625,-10.45691873,-10.52185475,-10.57831744,-10.71636642,-10.85799855,-10.92391237,-10.85914291,-10.9487661,0.347187626,0.318914379,0.286858112,0.295263954,0.336575654,0.309819329,0.323516933,0.331872362,0.28489786,0.282180716,0.279239292,0.279672629,0.328873155,0.289087919,0.28014752,0.27416191,0.252463368,0.297727527,0.246291545,0.250809386,0.22142789,0.271811699,0.230681019,0.239005805,0.220691873,0.219931667,0.219934659,0.219996025,0.222674657,0.210062828,0.205368063,0.207620019,0.202980557,0.180659659,0.203957981,0.174841111,0.174430891,0.178776692,0.170723749,0.178794288,0.1598367,0.163101628,0.16033783,0.148449251,0.163974555,0.159439981,0.156443097,0.148510865,0.136110289,0.139526806,0.15164018,0.139870859,0.135296485,0.128063433,0.127751034,0.127724559,0.13915486,0.124425794,0.128783846,0.123971496,0.111996094,0.115767566,0.112672608,0.119406047,1
00000002.wav,10,0.005893678,0.000497612,0.071173252,0.010228734,1897.725052,142.4720077,1881.208533,73.8463067,4059.686495,266.1609814,-17.41456685,-4.469377489,-2.645656098,-0.472990486,-2.27100666,-0.852410638,-1.022745999,-0.159241098,-0.035438568,-0.184435056,-0.454679617,0.001252161,0.278114581,0.577090689,0.682796905,0.294988083,0.226364207,0.24013826,0.18612553,0.199975944,0.174312877,0.181888938,0.162734135,0.149425065,0.174176208,0.13857289,-7.408138888,-7.087778971,-7.233144208,-7.400265008,-7.398201665,-7.535264374,-7.150372444,-7.090069742,-7.44701003,-7.676223282,-7.584565743,-7.419061648,-7.037496512,-7.271107604,-7.700748112,-7.82689361,-7.790510457,-7.52416233,-7.754274197,-7.9787217,-8.004335547,-7.742367767,-8.113853434,-8.299135512,-8.41574176,-8.401029162,-8.42373702,-8.41924656,-8.526875775,-8.557037609,-8.40300554,-8.515798754,-8.370502477,-8.262638738,-8.640049085,-8.70870263,-8.756698433,-8.728127145,-8.780495171,-8.768876966,-8.736968358,-8.757319132,-8.760311923,-8.821720328,-8.861865329,-8.865098668,-8.895954416,-8.954775179,-9.04559731,-9.126128171,-9.172736998,-9.196782723,-9.216181189,-9.313871308,-9.400033711,-9.615803494,-9.743436907,-9.791419578,-9.701917498,-9.903120642,-9.9953591,-10.01213308,-10.14436089,-10.33837727,0.354404478,0.346391972,0.349453605,0.331406241,0.308784795,0.29773762,0.339932045,0.312266479,0.318013148,0.272233496,0.283005587,0.289053514,0.336040417,0.298174502,0.280517676,0.262882225,0.238687742,0.323563954,0.246959525,0.261519992,0.232069091,0.294108336,0.219391256,0.248024226,0.235868138,0.228685863,0.230458632,0.238938184,0.246568676,0.248074861,0.248099474,0.206303425,0.208249521,0.300889579,0.207245849,0.218234274,0.207651044,0.197534075,0.183553731,0.195908217,0.202527403,0.213274224,0.215870857,0.185262208,0.161251216,0.195723838,0.171803503,0.191310089,0.169736244,0.168709083,0.175110829,0.167469606,0.180931382,0.184113301,0.201467484,0.18520272,0.185487877,0.186773626,0.238148298,0.228340864,0.218067042,0.241881443,0.217464494,0.216281563,1
00000003.wav,10,0.006219634,0.000565576,0.048022148,0.004918239,1456.311174,65.23163489,1684.950647,45.58763293,3043.860531,185.7368895,-20.60090007,-1.363432819,-2.499159289,-2.112136135,-2.574645168,-1.259828482,-0.640732762,0.174584222,-0.008587364,-0.696081294,-0.499009518,-0.152235594,0.472318943,0.238449621,0.237500974,0.189030521,0.23023977,0.200553066,0.157236453,0.183009596,0.17575073,0.146475898,0.159744108,0.203577829,0.156534285,0.150275622,-7.729240449,-7.413194341,-7.547151186,-7.296030404,-7.172630105,-7.488546244,-7.202840753,-7.151047201,-7.664185532,-7.900026798,-7.739166938,-6.980738819,-6.782594817,-7.274502389,-7.628940671,-7.871967465,-7.828463859,-7.425151035,-7.616456889,-7.911039745,-7.116994615,-7.303341698,-8.310522466,-8.538331286,-8.50357517,-8.503993299,-8.626497402,-8.564058017,-8.800471668,-8.889604929,-8.784237596,-8.719729987,-8.619357383,-8.925453368,-9.003916831,-9.080862706,-9.121462718,-9.132150772,-9.202839632,-9.265296851,-9.281890695,-9.381718865,-9.431795485,-9.455159467,-9.555944238,-9.675040086,-9.629499375,-9.636072432,-9.646864621,-9.675637275,-9.769456617,-9.775446226,-9.875341405,-9.970198239,-10.05305064,-10.16171662,-10.29412398,-10.33397437,-10.29684801,-10.23216585,-10.43150822,-10.47755698,-10.41651361,-10.57419648,0.349030938,0.335111679,0.307158162,0.325170071,0.35485438,0.288735746,0.346131229,0.358339248,0.277821134,0.28188008,0.277613591,0.239992706,0.270914967,0.300144792,0.271820302,0.240620337,0.26762231,0.311637796,0.255018694,0.231915079,0.341409281,0.317444,0.236379389,0.244071395,0.235319455,0.247262348,0.221059758,0.218691257,0.200411273,0.220855189,0.19609045,0.186007692,0.228817586,0.202134888,0.198215709,0.186757275,0.177373216,0.174181411,0.184778149,0.186507506,0.174235945,0.169908481,0.152152795,0.152981678,0.165795276,0.143787162,0.146017217,0.156877866,0.15861817,0.14130266,0.144030521,0.143794453,0.132865095,0.135899414,0.131939257,0.130422184,0.122161909,0.139449096,0.139911976,0.126337203,0.12637282,0.116380794,0.129823197,0.118218108,1
00000004.wav,10,0.006532132,0.000509485,0.042439779,0.00543218,1313.292086,61.66629039,1558.533882,37.00902032,2786.02291,150.4099654,-20.32641485,-0.568697616,-2.782866895,-0.541752436,-2.309525476,-0.79127237,-1.115581828,-0.083395543,-0.150608821,-0.123819454,-0.239059143,-0.245041686,0.014260698,0.222675689,0.202408659,0.165632429,0.168297591,0.153064634,0.162399497,0.172776158,0.157395163,0.157743589,0.149481873,0.137511246,0.119849974,0.110125024,-7.125423212,-6.907467633,-7.039261051,-7.264880643,-7.167947523,-7.274895644,-7.058638934,-7.002965532,-7.072721091,-7.371947208,-7.538352469,-7.376930411,-6.982164148,-7.166901434,-7.329817927,-7.758022971,-7.768475159,-7.416355573,-7.653919894,-7.860325813,-8.0129538,-7.873232398,-8.176097863,-8.369272051,-8.451124852,-8.439573569,-8.465041762,-8.488185009,-8.571461011,-8.644519457,-8.646266534,-8.644612111,-8.716002658,-8.813639294,-8.881291955,-8.939656963,-9.024738678,-9.035647591,-9.093535409,-9.16498847,-9.149840425,-9.215590302,-9.290543453,-9.34574601,-9.413768863,-9.555033176,-9.545513771,-9.548827661,-9.590144037,-9.633549572,-9.709728342,-9.830884031,-9.905151407,-9.950903981,-10.08215616,-10.22914947,-10.38708136,-10.45329997,-10.49323099,-10.63271491,-10.77375778,-10.84423777,-10.82809624,-10.90912094,0.339673502,0.314195958,0.282311347,0.319674628,0.351605326,0.295355917,0.312264195,0.303944477,0.331246005,0.301685768,0.297118695,0.29121718,0.358974214,0.28184695,0.277597892,0.257985387,0.252528248,0.31293993,0.230186944,0.252590717,0.233708505,0.288963441,0.22363622,0.254497479,0.22662204,0.224462231,0.206934023,0.203461385,0.21922074,0.209031255,0.198909494,0.193941753,0.203078075,0.190504162,0.191657371,0.178304965,0.195892845,0.177677154,0.173843049,0.173856429,0.170629073,0.162381277,0.157814384,0.159882728,0.170794028,0.149254114,0.15099014,0.152929941,0.134510833,0.145964537,0.133266065,0.134758466,0.135413892,0.136953882,0.122671901,0.117739474,0.13953518,0.129912368,0.122881991,0.117661545,0.114051019,0.110371447,0.118654615,0.118498068,1
00000005.wav,10,0.006078188,0.000573064,0.049164601,0.004846634,1433.055129,66.55033133,1635.420041,41.93932422,2913.384244,174.600738,-20.37341997,-1.013973065,-3.197799594,-2.272906193,-2.387538604,-0.827243867,-0.557273813,-0.105494067,-0.412117011,-0.4817452,0.225993515,-0.068666717,-0.401208917,0.297737134,0.266468463,0.261420232,0.274982633,0.21157428,0.249597804,0.185802492,0.208046216,0.234420271,0.146672459,0.202152929,0.196486261,0.154649176,-7.643595586,-7.328225189,-7.590812122,-7.360206548,-7.229388303,-7.451859302,-7.137947741,-7.139184267,-7.607337846,-7.721336592,-7.602884904,-7.483970968,-6.995271773,-7.228977601,-7.431437151,-7.6958483,-7.50800146,-7.040818221,-7.737972516,-7.994186834,-8.039858599,-7.815787799,-8.289932726,-7.713925049,-7.441730316,-8.482930177,-8.75231548,-8.48002156,-8.659226444,-8.907383299,-8.694378026,-8.673673927,-8.814285499,-8.931539844,-8.94565923,-8.971283332,-8.848487103,-9.066496973,-9.180262324,-9.272436817,-9.277065557,-9.355370191,-9.455085264,-9.475911347,-9.535624826,-9.697872295,-9.679572907,-9.64763006,-9.665617533,-9.700216047,-9.768004066,-9.840824254,-9.923676247,-10.0112324,-10.07512031,-10.19618741,-10.34697904,-10.40318171,-10.38396127,-10.42297206,-10.52507736,-10.5737361,-10.47348578,-10.64433986,0.374818204,0.395249516,0.311792956,0.323166582,0.340049355,0.349136552,0.303803822,0.336545937,0.331955499,0.306236276,0.341711875,0.266518447,0.343206424,0.28728995,0.346807,0.274568549,0.256906152,0.340950541,0.24729333,0.253015159,0.241844706,0.289445476,0.220131046,0.298518983,0.330009649,0.217968326,0.209567687,0.247296798,0.214405124,0.217621218,0.221955842,0.228736289,0.200406687,0.187235529,0.185239844,0.188265416,0.220890024,0.184938781,0.194996382,0.17623552,0.175294206,0.164999104,0.16176537,0.158881838,0.15351569,0.158053618,0.144665527,0.145271219,0.151382618,0.149379215,0.133314683,0.127107103,0.142699833,0.131709261,0.128115373,0.132163323,0.129816488,0.127764979,0.120569201,0.117032415,0.118341914,0.114195952,0.120706655,0.11523527,1
00000006.wav,10,0.006230388,0.000584581,0.052934696,0.007443743,1667.167774,106.1874927,1861.407125,61.06122381,3719.754823,247.7130685,-18.68863752,-3.025011391,-1.957048722,-0.719992336,-1.404238664,-0.897995516,-0.684391252,0.089885607,0.124464173,-0.10985313,-0.295578644,-0.194842214,-0.248529518,0.345990991,0.392864151,0.232326189,0.196932262,0.224467101,0.205560262,0.199155131,0.172368548,0.16703741,0.170163891,0.145535058,0.129202214,0.114162036,-7.139655831,-7.046699832,-7.162225554,-6.85231362,-6.906856983,-7.387369064,-7.025201814,-7.111575458,-7.512444461,-7.739007861,-7.684172737,-7.480643225,-7.037153483,-7.298666632,-7.799491554,-7.901841698,-7.802943933,-7.465491058,-7.734796017,-8.0046033,-8.013089918,-7.88348761,-8.23999725,-8.445207667,-8.514014734,-8.482123458,-8.526259656,-8.424608784,-8.473676914,-8.552321304,-8.56779762,-8.588309319,-8.589985159,-8.644142568,-8.731634389,-8.764621894,-8.826499619,-8.809929049,-8.863653216,-8.952170195,-9.017287601,-9.069589528,-9.118767182,-9.147889904,-9.203633148,-9.35112988,-9.336861629,-9.285531865,-9.291155616,-9.37655986,-9.408508594,-9.547756819,-9.640464487,-9.674716108,-9.751408391,-9.813188354,-9.850855698,-9.861375617,-9.821118975,-9.916257667,-10.03955513,-10.15602775,-10.1712908,-10.31282165,0.369044014,0.345490559,0.319557022,0.370991227,0.364472839,0.271325825,0.293807294,0.316032475,0.284898065,0.277671815,0.278778145,0.282300433,0.341750604,0.296161373,0.29563953,0.266525696,0.241432901,0.309195123,0.252158517,0.239496226,0.225387698,0.30451247,0.220090432,0.229636584,0.241012174,0.224815341,0.207774048,0.232641281,0.215491341,0.214967946,0.199199868,0.206328496,0.210583894,0.196275212,0.199049949,0.191810502,0.182176109,0.183799247,0.18422575,0.183845292,0.186309561,0.168334286,0.179958977,0.170854184,0.165492379,0.150809083,0.151274865,0.168552587,0.1612671,0.164723466,0.159591204,0.147315639,0.158663163,0.155430177,0.154304316,0.155890615,0.157037248,0.1793939,0.19957997,0.173051581,0.166938302,0.171265901,0.146317478,0.151472339,1
00000007.wav,10,0.00639724,0.000627742,0.040245643,0.005626582,1287.999396,69.67389636,1559.829832,39.19883969,2710.158762,172.731958,-21.01659173,-0.275492574,-2.596956704,-0.818374609,-1.964799563,-0.142819939,-0.568057103,-0.094044374,-0.382389943,-0.221681766,0.108399328,0.082482237,-0.133612141,0.234753898,0.268036748,0.196955043,0.216241742,0.205768931,0.221428148,0.186098066,0.157636725,0.199479798,0.161706078,0.19620969,0.178607437,0.131754624,-7.205916452,-6.743776172,-6.9745727,-7.12680509,-7.060207553,-7.164015008,-7.006194623,-7.076884673,-7.526716615,-7.550239441,-7.460932671,-7.393903373,-7.032117845,-7.331473164,-7.836707183,-7.948426849,-7.809621559,-7.45550568,-7.759050726,-8.015565375,-7.954830518,-7.884637802,-8.250866608,-8.396782421,-8.035157868,-7.909228365,-8.538900235,-8.587149067,-8.7609086,-8.846170652,-8.795041886,-8.797524592,-8.844232486,-8.933608325,-8.979762408,-9.079495912,-9.155956811,-9.141099471,-9.175291987,-9.271363048,-9.322009702,-9.380689441,-9.454803722,-9.481050044,-9.546514488,-9.658069658,-9.629393815,-9.624669475,-9.670342259,-9.719704577,-9.819206581,-9.916882668,-10.02467787,-10.04587415,-10.15390889,-10.30757003,-10.45187574,-10.48759545,-10.52914431,-10.69894956,-10.84597283,-10.86161559,-10.82769586,-10.90492553,0.37745047,0.382520362,0.330371386,0.328474232,0.357455406,0.317984235,0.33286805,0.355161569,0.309209166,0.298367543,0.304595731,0.28261226,0.351505972,0.317827115,0.280652019,0.266612575,0.238602945,0.326505116,0.239835082,0.242904009,0.22970882,0.292894032,0.216020644,0.212371037,0.224805274,0.241355103,0.212593214,0.206828343,0.210873469,0.219425451,0.20067778,0.19936749,0.213006466,0.186451284,0.191331154,0.187500356,0.174298783,0.173447849,0.177448847,0.174734928,0.166982458,0.175926925,0.161176619,0.162370923,0.158828201,0.150598305,0.15616555,0.157653578,0.153356095,0.139095212,0.140561531,0.144994328,0.140472934,0.133392361,0.12776338,0.130313827,0.125594663,0.169002516,0.234296933,0.119820717,0.118194289,0.110430533,0.108436535,0.109711477,1
00000008.wav,10,0.006681519,0.000740071,0.041985927,0.004629093,1449.482107,67.11263684,1743.654249,43.21996837,3159.817122,196.6131912,-20.41815092,-1.211066541,-1.413053916,-1.382153332,-2.13469015,-1.265428705,-0.733783702,0.288093413,0.549047346,0.077177672,0.008911409,-0.529520364,-0.591050174,0.234972306,0.207247169,0.175144333,0.183462025,0.207071959,0.223365711,0.170071832,0.133586554,0.179591052,0.210446656,0.170761025,0.164362812,0.157748524,-7.700316492,-7.434687567,-7.523748045,-6.60019023,-6.740554963,-7.622705161,-7.195224626,-7.042440285,-7.357725387,-7.74617532,-7.775724144,-7.535213436,-7.001680889,-7.250586023,-7.826675491,-6.926093588,-6.995342843,-7.490418474,-7.780855056,-8.126467007,-8.184269553,-7.898954912,-8.332233998,-8.550334659,-8.551018882,-8.448145835,-8.661707252,-8.644827633,-8.783785716,-8.912661828,-8.816991259,-8.803868019,-8.86760326,-8.964324413,-8.994236949,-9.049174227,-9.132310018,-9.14312351,-9.194375705,-9.294354272,-9.325677474,-9.380499043,-9.441666809,-9.468633653,-9.556885386,-9.671568953,-9.625584061,-9.584540231,-9.62671187,-9.653143976,-9.730607923,-9.725875573,-9.837789031,-9.921162188,-10.02864202,-10.11228148,-10.20640279,-10.25792638,-10.23593043,-10.16953467,-10.33112016,-10.39753834,-10.3129693,-10.47504173,0.379581016,0.359187969,0.277304068,0.199287247,0.228464841,0.31543034,0.335199593,0.296683201,0.265777783,0.286006735,0.280722533,0.276951537,0.345615705,0.293827606,0.264451952,0.405696773,0.390879027,0.311698679,0.257154542,0.255802778,0.241117882,0.295337182,0.232006563,0.233635941,0.213129534,0.230133145,0.217289641,0.219728289,0.212657042,0.192183224,0.193875419,0.213061467,0.216730539,0.19307567,0.192468818,0.174374868,0.188521734,0.183807733,0.191608514,0.171755415,0.173745557,0.168005999,0.168670152,0.159067007,0.170466284,0.150670159,0.151798534,0.146543913,0.13343259,0.14167217,0.139851427,0.136357989,0.131215275,0.13394649,0.129006079,0.133058343,0.126892185,0.119712021,0.125619702,0.1335332,0.127316117,0.126374951,0.119339372,0.109260487,1
00000009.wav,10,0.006495778,0.000578768,0.040881035,0.005102713,1293.05143,64.55483523,1551.903285,36.14566571,2744.875402,148.9170062,-20.72073638,-0.385696813,-2.621743998,-0.357281812,-2.178492844,-0.765653097,-1.137021267,-0.10089968,-0.169159883,-0.160110685,-0.164896337,-0.118711404,0.149192811,0.245925785,0.207007157,0.165350539,0.169597098,0.152077516,0.181294886,0.17268736,0.127575507,0.128071026,0.1644902,0.161528207,0.155561347,0.113618266,-7.208856122,-6.779173534,-6.918056963,-7.309320165,-7.143716489,-7.323462417,-7.10314612,-6.966077385,-7.059698002,-7.341381796,-7.495054086,-7.374650474,-6.935880501,-7.132394727,-7.560180536,-7.815042444,-7.825621847,-7.492635695,-7.739222956,-7.942027401,-8.055442366,-7.885346907,-8.224434506,-8.39501861,-8.516930363,-8.482946927,-8.533441318,-8.538628455,-8.653561373,-8.703923994,-8.677293111,-8.681056377,-8.748986999,-8.849997638,-8.898904469,-8.962983835,-9.0592616,-9.08000366,-9.123122815,-9.178721999,-9.205283872,-9.264572719,-9.330020264,-9.407520516,-9.458513421,-9.615118827,-9.593473557,-9.572963004,-9.627091799,-9.679906289,-9.758873799,-9.869305831,-9.958122806,-10.0033187,-10.11956046,-10.2779698,-10.43243967,-10.49937924,-10.55510311,-10.68434132,-10.84214012,-10.89461659,-10.84576443,-10.93213012,0.372241834,0.291513252,0.272001619,0.309225298,0.347240795,0.311429336,0.326640621,0.288348033,0.293110282,0.282833591,0.275953687,0.249094383,0.355575399,0.275909324,0.261171429,0.264883459,0.260410975,0.304247467,0.228471047,0.278354506,0.234105812,0.266993868,0.218593875,0.239018599,0.23337021,0.21980081,0.202590697,0.227305044,0.212667357,0.231804809,0.21509765,0.193485867,0.212819134,0.18677695,0.198782124,0.186726963,0.167057223,0.188168682,0.164505573,0.159568321,0.173350137,0.172769393,0.166672803,0.166191842,0.159317359,0.153510805,0.160843855,0.13836485,0.140897118,0.150405569,0.1446152,0.133587536,0.128581582,0.126290707,0.127847228,0.124302865,0.130084541,0.125875651,0.117418155,0.122322087,0.116460443,0.109041914,0.109071335,0.110011749,1
